ID,Name,Localized Name,Temperature,Luminosity,Density,Viscosity,Placeable,Block ID,Block Class
1383,filled samarium extracting nano resin,满溢的钐萃取纳米树脂,300,0,1000,1000,false,null,null
1384,europium extracting nano resin, 铕萃取纳米树脂,300,0,1000,1000,false,null,null
1385,filled europium extracting nano resin,满溢的铕萃取纳米树脂,300,0,1000,1000,false,null,null
1386,gadolinium extracting nano resin,钆萃取纳米树脂,300,0,1000,1000,false,null,null
1387,filled gadolinium extracting nano resin,满溢的钆萃取纳米树脂,300,0,1000,1000,false,null,null
1388,terbium extracting nano resin,铽萃取纳米树脂,300,0,1000,1000,false,null,null
1389,filled terbium extracting nano resin,满溢的铽萃取纳米树脂,300,0,1000,1000,false,null,null
1390,dysprosium extracting nano resin,镝萃取纳米树脂,300,0,1000,1000,false,null,null
1391,filled dysprosium extracting nano resin,满溢的镝萃取纳米树脂,300,0,1000,1000,false,null,null
1392,holmium extracting nano resin,钬萃取纳米树脂,300,0,1000,1000,false,null,null
1393,filled holmium extracting nano resin,满溢的钬萃取纳米树脂,300,0,1000,1000,false,null,null
1394,erbium extracting nano resin,铒萃取纳米树脂,300,0,1000,1000,false,null,null
1395,filled erbium extracting nano resin,满溢的铒萃取纳米树脂,300,0,1000,1000,false,null,null
1396,thulium extracting nano resin,铥萃取纳米树脂,300,0,1000,1000,false,null,null
1397,filled thulium extracting nano resin,满溢的铥萃取纳米树脂,300,0,1000,1000,false,null,null
1398,ytterbium extracting nano resin,镱萃取纳米树脂,300,0,1000,1000,false,null,null
1399,filled ytterbium extracting nano resin,满溢的镱萃取纳米树脂,300,0,1000,1000,false,null,null
1400,lutetium extracting nano resin,镥萃取纳米树脂,300,0,1000,1000,false,null,null
1401,filled lutetium extracting nano resin,满溢的镥萃取纳米树脂,300,0,1000,1000,false,null,null
1402,lanthanum chloride concentrate,氯化镧浓缩液,300,0,1000,1000,false,null,null
1403,praseodymium chloride concentrate,氯化镨浓缩液,300,0,1000,1000,false,null,null
1404,cerium chloride concentrate,氯化铈浓缩液,300,0,1000,1000,false,null,null
1405,neodymium chloride concentrate,氯化钕浓缩液,300,0,1000,1000,false,null,null
1406,promethium chloride concentrate,氯化钷浓缩液,300,0,1000,1000,false,null,null
1407,samarium chloride concentrate,氯化钐浓缩液,300,0,1000,1000,false,null,null
1408,europium chloride concentrate,氯化铕浓缩液,300,0,1000,1000,false,null,null
1409,gadolinium chloride concentrate,氯化钆浓缩液,300,0,1000,1000,false,null,null
1410,terbium chloride concentrate,氯化铽浓缩液,300,0,1000,1000,false,null,null
1411,dysprosium chloride concentrate,氯化镝浓缩液,300,0,1000,1000,false,null,null
1412,holmium chloride concentrate,氯化钬浓缩液,300,0,1000,1000,false,null,null
1413,erbium chloride concentrate,氯化铒浓缩液,300,0,1000,1000,false,null,null
1414,thulium chloride concentrate,氯化铥浓缩液,300,0,1000,1000,false,null,null
1415,ytterbium chloride concentrate,氯化镱浓缩液,300,0,1000,1000,false,null,null
1416,lutetium chloride concentrate,氯化镥浓缩液,300,0,1000,1000,false,null,null
1417,molten.cerium-doped lutetium aluminium oxygen blend,熔融掺铈镥铝氧混合物,1123,1,1000,1000,false,null,null
1418,sodium tungstate,钨酸钠,300,0,1000,1000,false,null,null
1419,phosgene,碳酰氯,300,0,1000,1000,false,null,null
1420,o-xylene,"1,2-二甲苯",300,0,-100,200,false,null,null
1421,acetylhydrazine,乙酰肼,300,0,1000,1000,false,null,null
1422,unsymmetrical dimethylhydrazine,偏二甲肼,300,0,1000,1000,false,null,null
1423,nitromethane,硝基甲烷,300,0,1000,1000,false,null,null
1424,liquid helium,液氦,300,0,1000,1000,false,null,null
1425,molten.tantalum hafnium carbide,熔融碳化钽铪,4263,15,1000,1000,false,null,null
1426,molten.holmium garnet,熔融钬石榴石,1123,1,1000,1000,false,null,null
1427,pure mana,Pure Mana,300,0,1000,1000,false,null,null
1428,liquid mana,液态魔力,300,0,1000,1000,false,null,null
1429,purified mana,Purified Mana,300,0,1000,1000,false,null,null
1430,betterquesting.placeholder,占位符,300,0,1000,1000,false,null,null
1431,redstone.molten,熔融红石,300,12,1000,3000,true,ProjRed|Compatibility:projectred.compatibility.liqredstone,mrtjp.projectred.compatibility.tconstruct.LiquidFiniteSubstance
1432,redmetal.molten,熔融红石合金,300,12,2000,4000,true,ProjRed|Compatibility:projectred.compatibility.liqcondredmetal,mrtjp.projectred.compatibility.tconstruct.LiquidFiniteSubstance
1433,solution.bluevitriol,蓝矾溶液,295,0,1000,1000,false,null,null
1434,solution.nickelsulfate,硫酸镍溶液,295,0,1000,1000,false,null,null
1435,solution.greenvitriol,绿矾溶液,295,0,1000,1000,false,null,null
1436,indiumconcentrate,铟富集溶液,295,0,1000,1000,false,null,null
1437,leadzincsolution,铅锌溶液,295,0,1000,1000,false,null,null
1438,barnadafisarboriatorisfluid,巴纳德乔木培养液,300,0,1000,1000,false,null,null
1439,tcetieisfucusserratusfluid,鲸鱼座T星藻类培养液,300,0,1000,1000,false,null,null
1440,binnibacteriafluid,双杆菌液体,300,0,1000,1000,false,null,null
1441,gelatinmixture,明胶混合物,300,0,1000,1000,false,null,null
1442,meatextract,肉汁,300,0,1000,1000,false,null,null
1443,unknownnutrientagar,未知营养琼脂,300,0,1000,1000,false,null,null
1444,seaweedbroth,海藻基质,300,0,1000,1000,false,null,null
1445,molten.brine,卤水,485,0,1000,10000,false,null,null
1446,molten.blood_infused_iron,熔融注血铁,1400,0,3000,6000,false,null,null
1447,gaseousaeressentia,Aer 超临界流体,300,7,-4,3000,false,null,null
1448,gaseousterraessentia,Terra 超临界流体,300,7,-4,3000,false,null,null
1449,gaseousignisessentia,Ignis 超临界流体,300,7,-4,3000,false,null,null
1450,gaseousaquaessentia,Aqua 超临界流体,300,7,-4,3000,false,null,null
1451,gaseousordoessentia,Ordo 超临界流体,300,7,-4,3000,false,null,null
1452,gaseousperditioessentia,Perditio 超临界流体,300,7,-4,3000,false,null,null
1453,gaseousvacuosessentia,Vacuos 超临界流体,300,7,-4,3000,false,null,null
1454,gaseousluxessentia,Lux 超临界流体,300,7,-4,3000,false,null,null
1455,gaseoustempestasessentia,Tempestas 超临界流体,300,7,-4,3000,false,null,null
1456,gaseousmotusessentia,Motus 超临界流体,300,7,-4,3000,false,null,null
1457,gaseousgelumessentia,Gelum 超临界流体,300,7,-4,3000,false,null,null
1458,gaseousvitreusessentia,Vitreus 超临界流体,300,7,-4,3000,false,null,null
1459,gaseousvictusessentia,Victus 超临界流体,300,7,-4,3000,false,null,null
1460,gaseousvenenumessentia,Venenum 超临界流体,300,7,-4,3000,false,null,null
1461,gaseouspotentiaessentia,Potentia 超临界流体,300,7,-4,3000,false,null,null
1462,gaseouspermutatioessentia,Permutatio 超临界流体,300,7,-4,3000,false,null,null
1463,gaseousmetallumessentia,Metallum 超临界流体,300,7,-4,3000,false,null,null
1464,gaseousmortuusessentia,Mortuus 超临界流体,300,7,-4,3000,false,null,null
1465,gaseousvolatusessentia,Volatus 超临界流体,300,7,-4,3000,false,null,null
1466,gaseoustenebraeessentia,Tenebrae 超临界流体,300,7,-4,3000,false,null,null
1467,gaseousspiritusessentia,Spiritus 超临界流体,300,7,-4,3000,false,null,null
1468,gaseoussanoessentia,Sano 超临界流体,300,7,-4,3000,false,null,null
1469,gaseousiteressentia,Iter 超临界流体,300,7,-4,3000,false,null,null
1470,gaseousalienisessentia,Alienis 超临界流体,300,7,-4,3000,false,null,null
1471,gaseouspraecantatioessentia,Praecantatio 超临界流体,300,7,-4,3000,false,null,null
1472,gaseousauramessentia,Auram 超临界流体,300,7,-4,3000,false,null,null
1473,gaseousvitiumessentia,Vitium 超临界流体,300,7,-4,3000,false,null,null
1474,gaseouslimusessentia,Limus 超临界流体,300,7,-4,3000,false,null,null
1475,gaseousherbaessentia,Herba 超临界流体,300,7,-4,3000,false,null,null
1476,gaseousarboressentia,Arbor 超临界流体,300,7,-4,3000,false,null,null
1477,gaseousbestiaessentia,Bestia 超临界流体,300,7,-4,3000,false,null,null
1478,gaseouscorpusessentia,Corpus 超临界流体,300,7,-4,3000,false,null,null
1479,gaseousexanimisessentia,Exanimis 超临界流体,300,7,-4,3000,false,null,null
1480,gaseouscognitioessentia,Cognitio 超临界流体,300,7,-4,3000,false,null,null
1481,gaseoussensusessentia,Sensus 超临界流体,300,7,-4,3000,false,null,null
1482,gaseoushumanusessentia,Humanus 超临界流体,300,7,-4,3000,false,null,null
1483,gaseousmessisessentia,Messis 超临界流体,300,7,-4,3000,false,null,null
1484,gaseousperfodioessentia,Perfodio 超临界流体,300,7,-4,3000,false,null,null
1485,gaseousinstrumentumessentia,Instrumentum 超临界流体,300,7,-4,3000,false,null,null
1486,gaseousmetoessentia,Meto 超临界流体,300,7,-4,3000,false,null,null
1487,gaseoustelumessentia,Telum 超临界流体,300,7,-4,3000,false,null,null
1488,gaseoustutamenessentia,Tutamen 超临界流体,300,7,-4,3000,false,null,null
1489,gaseousfamesessentia,Fames 超临界流体,300,7,-4,3000,false,null,null
1490,gaseouslucrumessentia,Lucrum 超临界流体,300,7,-4,3000,false,null,null
1491,gaseousfabricoessentia,Fabrico 超临界流体,300,7,-4,3000,false,null,null
1492,gaseouspannusessentia,Pannus 超临界流体,300,7,-4,3000,false,null,null
1493,gaseousmachinaessentia,Machina 超临界流体,300,7,-4,3000,false,null,null
1494,gaseousvinculumessentia,Vinculum 超临界流体,300,7,-4,3000,false,null,null
1495,gaseousstrontioessentia,Strontio 超临界流体,300,7,-4,3000,false,null,null
1496,gaseousnebrisumessentia,Nebrisum 超临界流体,300,7,-4,3000,false,null,null
1497,gaseouselectrumessentia,Electrum 超临界流体,300,7,-4,3000,false,null,null
1498,gaseousmagnetoessentia,Magneto 超临界流体,300,7,-4,3000,false,null,null
1499,gaseousradioessentia,Radio 超临界流体,300,7,-4,3000,false,null,null
1500,gaseouscustom1essentia,平衡 超临界流体,300,7,-4,3000,false,null,null
1501,gaseouscustom2essentia,癫狂 超临界流体,300,7,-4,3000,false,null,null
1502,gaseouscustom3essentia,起源 超临界流体,300,7,-4,3000,false,null,null
1503,gaseouscustom4essentia,星辰 超临界流体,300,7,-4,3000,false,null,null
1504,gaseouscustom5essentia,荣耀 超临界流体,300,7,-4,3000,false,null,null
1505,gaseoustempusessentia,Tempus 超临界流体,300,7,-4,3000,false,null,null
1506,gaseousluxuriaessentia,Luxuria 超临界流体,300,7,-4,3000,false,null,null
1507,gaseousinfernusessentia,Infernus 超临界流体,300,7,-4,3000,false,null,null
1508,gaseoussuperbiaessentia,Superbia 超临界流体,300,7,-4,3000,false,null,null
1509,gaseousgulaessentia,Gula 超临界流体,300,7,-4,3000,false,null,null
1510,gaseousinvidiaessentia,Invidia 超临界流体,300,7,-4,3000,false,null,null
1511,gaseousdesidiaessentia,Desidia 超临界流体,300,7,-4,3000,false,null,null
1512,gaseousiraessentia,Ira 超临界流体,300,7,-4,3000,false,null,null
1513,gaseouscaelumessentia,Caelum 超临界流体,300,7,-4,3000,false,null,null
1514,gaseoustabernusessentia,Tabernus 超临界流体,300,7,-4,3000,false,null,null
1515,gaseousterminusessentia,Terminus 超临界流体,300,7,-4,3000,false,null,null
