Category,Name,Key,Parents,ParentsHidden,Siblings,PermWarp,StickyWarp,Tag,ItemTrigger,EntityTrigger,AspectTrigger
ARTIFICE,防化,GT_HAZMATENCH,INFUSIONENCHANTMENT,,,0,0,1xVitium;1xGelum;1xRadio;1xTutamen;1xVenenum,,,
ARTIFICE,奥术风箱,BELLOWS,INFERNALFURNACE,,TB.BELLOWS;GADOMANCY.PSEUDO.BELLOWS,0,0,6xMotus;12xAer;3xPraecantatio;9xMachina,,,
ARTIFICE,像鸟儿一样自由...(理论),EXURINGS,,INFUSION,,0,0,10xPraecantatio;10xVolatus;100xTempestas;10xNebrisum;10xMotus;10xTerminus,,,
ARTIFICE,揭示之盔,HELMGOGGLES,ARMORFORTRESS,GOGGLES,,0,0,15xTutamen;12xSensus;9xAuram;9xAlienis;6xPraecantatio;3xFabrico,,,
ARTIFICE,符文护盾,RUNICARMOR,ENCHFABRIC,INFUSION,,0,0,15xPraecantatio;12xLucrum;9xPermutatio;9xTutamen;6xCognitio;6xAlienis;3xPotentia,,,
ARTIFICE,源质：ELECTRIC,ESSENTIA_UPGRADE_ELECTRIC,ESSENTIA_UPGRADE_AIR;ESSENTIA_UPGRADE_THERMAL;ESSENTIA_UPGRADE_UNSTABLE;ESSENTIA_UPGRADE_VICTUS;ESSENTIA_UPGRADE_TAINTED;ESSENTIA_UPGRADE_MECHANICS;ESSENTIA_UPGRADE_SPRITE;ESSENTIA_UPGRADE_RADIATION,,,0,0,10xPermutatio;10xInstrumentum;10xElectrum,,,
ARTIFICE,增广符文护盾,RUNICAUGMENTATION,RUNICARMOR,,,0,0,3xPraecantatio;3xTutamen;4xPermutatio;4xLucrum,,,
ARTIFICE,像鸟儿一样自由...(合成),EXURINGS_CRAFTING,EXURINGS,,,8,8,10xPraecantatio;10xVolatus;10xTempestas;10xNebrisum;10xMotus;10xTerminus,,,
ARTIFICE,源质：UNSTABLE,ESSENTIA_UPGRADE_UNSTABLE,ESSENTIA_UPGRADE_BLANK,,,0,0,10xPerditio;10xPermutatio;10xInstrumentum;10xElectrum,,,
ARTIFICE,育种灯,LAMPFERTILITY,ARCANELAMP;INFUSION,,,0,0,9xBestia;3xLux;9xVictus;6xSano,,,Lux;Victus
ARTIFICE,奥法撬棍,RC_Crowbar,THAUMIUM,,,0,0,1xInstrumentum;2xMachina;1xIter,,,
ARTIFICE,骨弓,BONEBOW,,,,0,0,12xTelum;9xMotus;6xAer;3xExanimis,1xitem.bow@32767;1xitem.bone@0,,
ARTIFICE,奥术石材,ARCANESTONE,,,WG.ARCANESTONE,0,0,,,,
ARTIFICE,凶险磁石,SINSTONE,GOGGLES,,,1,1,6xAuram;3xSensus;6xTenebrae;6xAlienis,,,
ARTIFICE,风雷剑,ELEMENTALSWORD,THAUMIUM;INFUSION,,,0,0,15xInstrumentum;12xTelum;9xPotentia;6xAer;3xPraecantatio,,,
ARTIFICE,大型源质冶炼厂,ESSENTIA_SMELTERY,INFUSION,,,0,0,10xIgnis;10xTenebrae;10xMachina;10xLucrum;10xPotentia;10xLimus,,,
ARTIFICE,源质：TAINTED,ESSENTIA_UPGRADE_TAINTED,ESSENTIA_UPGRADE_BLANK,,,0,0,10xMortuus;10xPermutatio;10xInstrumentum;10xElectrum,,,
ARTIFICE,旅行者铺路石,PAVETRAVEL,ARCANESTONE,,,0,0,9xIter;6xVolatus;6xTerra;3xMotus,,,
ARTIFICE,缸中之脑,JARBRAIN,INFUSION,,,2,1,15xLucrum;12xFames;9xExanimis;9xCognitio;6xAlienis;3xPotentia,1xitem.ItemResource@3,Thaumcraft.BrainyZombie;Thaumcraft.GiantBrainyZombie,
ARTIFICE,魔法能源转换,GT_MAGICENERGY,ARCANEBORE,,,0,0,10xMachina;10xCognitio;20xPotentia;10xElectrum,,,
ARTIFICE,奥术钻探机,ARCANEBORE,FOCUSEXCAVATION;INFUSION,,,0,0,15xInstrumentum;12xPerfodio;9xMachina;9xMotus;3xVacuos;6xCognitio,,,
ARTIFICE,升级你的发电机,ESSENTIA_UPGRADE_BLANK,ESSENTIA_GENERATOR,,,0,0,10xAuram;10xPermutatio;10xInstrumentum;10xElectrum,,,
ARTIFICE,注魔法附魔,INFUSIONENCHANTMENT,JARBRAIN,,TB.INFUSIONENCHANTMENT;GADOMANCY.PSEUDO.INFUSIONENCHANTMENT;TXINFUSIONENCHANTMENT;WG.INFUSIONENCHANTMENT,0,0,15xInstrumentum;15xPraecantatio;12xTutamen;12xCognitio;9xTelum;12xPotentia;6xAlienis,,,
GOLEMANCY,粘土傀儡,GOLEMCLAY,GOLEMWOOD,,,0,0,12xSpiritus;12xPermutatio;12xMotus;9xTerra;6xPraecantatio;3xAqua,,,
GOLEMANCY,傀儡升级:水,UPGRADEWATER,GOLEMBELL,,,0,0,9xSensus;6xAqua;3xPraecantatio,,,
GOLEMANCY,饕餮箱子,HUNGRYCHEST,,,,0,0,9xFames;6xVacuos;3xIter,,,
GOLEMANCY,油脂傀儡,GOLEMTALLOW,GOLEMCLAY;TALLOW,,GADOMANCY.PSEUDO.GOLEMTALLOW,0,0,12xSpiritus;12xPermutatio;15xCorpus;9xMotus;6xPraecantatio,,,
GOLEMANCY,木头傀儡,GOLEMWOOD,GOLEMSTRAW,,,0,0,12xArbor;12xPermutatio;9xSpiritus;6xMotus;3xPraecantatio,,,
GOLEMANCY,血肉傀儡,GOLEMFLESH,GOLEMWOOD,,,2,1,12xCorpus;12xPermutatio;12xSpiritus;9xMotus;6xPraecantatio;3xMortuus,,,
GOLEMANCY,傀儡升级:地,UPGRADEEARTH,GOLEMBELL,,,0,0,9xVictus;6xTerra;3xPraecantatio,,,
GOLEMANCY,傀儡飞镖发射器,TINYDART,,,,0,0,9xLucrum;9xVolatus;6xTelum;3xPotentia,,,Telum
GOLEMANCY,傀儡升级:火,UPGRADEFIRE,GOLEMBELL,,,0,0,9xPotentia;6xIgnis;3xPraecantatio,,,
GOLEMANCY,傀儡升级:混沌,UPGRADEENTROPY,GOLEMBELL,,,0,0,6xCognitio;9xPerditio;3xPraecantatio,,,
GOLEMANCY,傀儡核心:使用,COREUSE,COREEMPTY;INFUSION,,thaumicenergistics.Pseudo.COREUSE,0,0,12xHumanus;12xInstrumentum;9xMachina;9xPermutatio;6xMotus;3xPraecantatio,,,
GOLEMANCY,锏臂,TINYHAMMER,,,,0,0,9xLucrum;9xMetallum;6xTelum;3xVinculum,,,Telum
GOLEMANCY,箱子宝宝,TRAVELTRUNK,INFUSION;GOLEMWOOD,,,0,0,12xSpiritus;12xVacuos;9xArbor;6xIter;3xTerra,,,
GOLEMANCY,蝴蝶结,TINYBOWTIE,,,,0,0,9xLucrum;9xPannus;6xIter;3xPotentia,1xtile.cloth@32767,,Pannus
GOLEMANCY,傀儡使铃铛,GOLEMBELL,GOLEMSTRAW,,,0,0,,,,
GOLEMANCY,傀儡核心:排序,CORESORTING,COREEMPTY;COREFILL;INFUSION,,,0,0,12xFames;12xVacuos;12xLucrum;9xPermutatio;6xMotus;3xPraecantatio,,,
GOLEMANCY,神秘傀儡,GOLEMTHAUMIUM,GOLEMIRON;THAUMIUM,,,0,0,12xPermutatio;12xSpiritus;12xMetallum;9xMotus;9xPraecantatio;9xTerra;6xHumanus;3xAlienis,,,
GOLEMANCY,礼帽,TINYHAT,,,,0,0,9xLucrum;9xPannus;6xVictus;3xSano,1xtile.cloth@32767,,Pannus
GOLEMANCY,毡帽,TINYFEZ,,,,0,0,9xLucrum;9xPannus;6xPotentia;3xSano,1xtile.cloth@32767,,Pannus
GOLEMANCY,傀儡核心:砍伐,CORELUMBER,COREHARVEST;ELEMENTALAXE,,,0,0,12xPotentia;12xArbor;9xInstrumentum;12xMeto;6xMotus;3xPraecantatio,,,
GOLEMANCY,眼镜,TINYGLASSES,,,,0,0,9xLucrum;6xPannus;6xSensus;3xOrdo,1xtile.cloth@32767,,Pannus
GOLEMANCY,面甲,TINYVISOR,,,,0,0,9xLucrum;9xSensus;6xTutamen;3xCognitio,,,Tutamen
GOLEMANCY,傀儡升级:风,UPGRADEAIR,GOLEMBELL,,,0,0,9xMotus;6xAer;3xPraecantatio,,,
GOLEMANCY,傀儡核心:垂钓,COREFISHING,COREHARVEST;INFUSION,,,0,0,12xFames;12xAqua;12xBestia;9xMeto;6xMotus;3xPraecantatio,,,
GOLEMANCY,傀儡核心:聚集,COREGATHER,GOLEMSTRAW,,thaumicenergistics.Pseudo.COREGATHER,0,0,,,,
GOLEMANCY,傀儡核心:收获,COREHARVEST,COREGATHER,,GADOMANCY.PSEUDO.COREHARVEST,0,0,12xMeto;12xMessis;9xIter;9xPermutatio;6xMotus;3xPraecantatio,,,
GOLEMANCY,傀儡核心:屠宰,COREBUTCHER,COREGUARD;COREHARVEST,,,1,1,12xMeto;12xTelum;9xBestia;12xSensus;6xMotus;3xPraecantatio,,,
GOLEMANCY,傀儡核心:守卫,COREGUARD,COREGATHER,,GADOMANCY.PSEUDO.COREGUARD,0,0,12xSensus;12xTelum;12xVinculum;9xPermutatio;6xMotus;3xPraecantatio,,,
GOLEMANCY,高级傀儡,ADVANCEDGOLEM,INFUSION;UPGRADEAIR;UPGRADEEARTH;UPGRADEFIRE;UPGRADEWATER;UPGRADEORDER;UPGRADEENTROPY,,,3,2,15xSensus;15xVictus;12xCognitio;12xPotentia;12xPraecantatio;9xAlienis;6xMotus;3xTerra,,,
GOLEMANCY,铁甲,TINYARMOR,,,,0,0,9xLucrum;9xMetallum;6xTutamen;3xCognitio,,,Tutamen
GOLEMANCY,傀儡核心:填充,COREFILL,COREGATHER,,,0,0,9xFames;9xVacuos;9xPermutatio;6xMotus;3xPraecantatio,,,
GOLEMANCY,傀儡脚镣,GOLEMFETTER,GOLEMSTONE,,,0,0,9xVinculum;9xMachina;6xCognitio;3xPraecantatio,,,
GOLEMANCY,稻草傀儡,GOLEMSTRAW,HUNGRYCHEST,,COREGATHER;GOLEMBELL,0,0,9xMessis;9xPermutatio;9xSpiritus;6xMotus;3xPraecantatio,,,
GOLEMANCY,傀儡核心:炼金,COREALCHEMY,CORELIQUID;INFUSION,,,0,0,12xPotentia;12xAqua;12xIter;9xPraecantatio;6xMotus;3xAlienis,,,
GOLEMANCY,石头傀儡,GOLEMSTONE,GOLEMCLAY,,,0,0,12xSpiritus;12xPermutatio;12xMotus;9xTerra;6xPraecantatio;3xPerditio,,,
GOLEMANCY,铁质傀儡,GOLEMIRON,GOLEMSTONE,,,0,0,12xPermutatio;12xSpiritus;12xMotus;9xMetallum;9xPraecantatio;6xTerra;3xHumanus,,,
GOLEMANCY,傀儡核心:移液,CORELIQUID,COREFILL,,,0,0,12xIter;12xAqua;9xMetallum;9xPermutatio;6xMotus;3xPraecantatio,,,
GOLEMANCY,傀儡核心:空置,COREEMPTY,COREGATHER,,,0,0,9xLucrum;9xVacuos;6xPermutatio;6xMotus;3xPraecantatio,,,
GOLEMANCY,傀儡升级:秩序,UPGRADEORDER,GOLEMBELL,,,0,0,6xCognitio;9xOrdo;3xPraecantatio,,,
ELDRITCH,邪术启示录,ELDRITCHMAJOR,,,TMELDRITCHMAJOR,0,0,,,,
ELDRITCH,荒古炼金炉,ADVALCHEMYFURNACE,PRIMPEARL;DISTILESSENTIA;VISPOWER,,,0,0,12xPerditio;12xAuram;9xAer;9xOrdo;6xPraecantatio;3xAlienis,,,
ELDRITCH,虚空神秘使法袍,ARMORVOIDFORTRESS,VOIDMETAL;ENCHFABRIC;ELDRITCHMAJOR,,,0,0,15xVacuos;15xTenebrae;12xTutamen;12xPannus;9xAlienis;9xPraecantatio;6xSensus;3xMetallum,,,
ELDRITCH,邪术揭谛,ELDRITCHMINOR,,,WG.ELDRITCHMINOR,0,0,,,,
ELDRITCH,外域,ENTEROUTER,OCULUS,,,0,0,,,,
ELDRITCH,法杖核心:元始,FOCUSPRIMAL,ELDRITCHMINOR,,,1,1,12xAqua;12xIgnis;12xAer;9xTerra;9xOrdo;9xPerditio;6xPraecantatio;3xAlienis,,,
ELDRITCH,虚空金属撬棍,RC_Crowbar_Void,VOIDMETAL;RC_Crowbar,,,1,1,2xInstrumentum;4xMachina;2xIter,,,
ELDRITCH,高级源质存储,ESSENTIARESERVOIR,VOIDMETAL;CENTRIFUGE;INFUSION,,GADOMANCY.PSEUDO.ESSENTIARESERVOIR,0,0,12xAqua;12xPermutatio;9xPraecantatio;9xVacuos;6xAlienis;3xTenebrae,,,
ELDRITCH,神智检测仪,SANITYCHECK,ELDRITCHMINOR,,,0,0,12xSensus;12xCognitio;12xAlienis;9xPraecantatio;6xSano;3xVictus,,,
ELDRITCH,阿卡西记录,AKASHIC,BIG_PEARL,,,0,0,8xTerminus;16xCognitio,,,
ELDRITCH,元始杖芯,ROD_primal_staff,FOCUSPRIMAL,ROD_silverwood_staff;ROD_bone_staff;ROD_greatwood_staff;ROD_blaze_staff;ROD_reed_staff;ROD_obsidian_staff;ROD_quartz_staff;ROD_ice_staff,TB.ROD_primal_staff,2,1,15xAqua;15xIgnis;12xAer;12xTerra;12xOrdo;9xPerditio;9xPraecantatio;6xInstrumentum;3xAlienis,1xitem.FocusPrimal@0,Thaumcraft.PrimalOrb,
ELDRITCH,开眼仪式,OCULUS,CRIMSON;ELDRITCHMAJOR,,GADOMANCY.PSEUDO.OCULUS,3,3,12xAlienis;12xCognitio;9xTenebrae;9xIter;9xPermutatio;6xVitium;3xPraecantatio,,,
ELDRITCH,外域之启示,OUTERREV,ENTEROUTER,,,0,0,4xAlienis;4xCognitio,1xtile.blockEldritch@5;1xtile.blockEldritch@10,,
ELDRITCH,符文石板,RUNEDTABLET,OCULUS,,OCULUS,3,2,30xAlienis;24xPraecantatio;18xSuperbia;12xSpiritus;6xInfernus,,,
ELDRITCH,元始杵,PRIMALCRUSHER,PRIMPEARL,VOIDMETAL;ELEMENTALPICK;ELEMENTALSHOVEL,,0,0,12xPraecantatio;12xAlienis;12xInstrumentum;9xLucrum;9xPerditio;9xPerfodio;6xTelum;3xVacuos,,,
ELDRITCH,元始珍珠,PRIMPEARL,ELDRITCHMINOR,,TB.PRIMPEARL;WG.PRIMPEARL,0,0,8xAer;8xTerra;8xIgnis;8xAqua;8xOrdo;8xPerditio,1xitem.ItemEldritchObject@3,,
ELDRITCH,元始节点操纵,PRIMNODE,PRIMPEARL,,,1,1,1xAuram;1xPraecantatio;1xOrdo;1xPerditio,,,
ELDRITCH,虚空杖端,CAP_void,CAP_thaumium;VOIDMETAL,,,1,1,12xAuram;12xVacuos;9xAlienis;9xPraecantatio;6xInstrumentum;6xTerra;3xTenebrae,,,
ELDRITCH,虚空金属,VOIDMETAL,THAUMIUM;ELDRITCHMINOR,,TB.VOIDMETAL;GADOMANCY.PSEUDO.VOIDMETAL,1,1,12xVacuos;12xMetallum;9xTenebrae;9xAlienis;6xGelum;3xTerra,,,
ELDRITCH,极元始珍珠,BIG_PEARL,PRIMPEARL,,,0,0,8xTerminus;16xPraecantatio,,,
NEWHORIZONS,魔法木头,MAGICALWOOD,EMINENCESTONE,,,0,0,15xPraecantatio;12xLucrum;9xArbor;6xCognitio;3xPannus,,,
NEWHORIZONS,魔法黑曜石块,MAGICOBSIDIAN,INFUSION,,,1,1,8xPerditio;8xTerra,,,
NEWHORIZONS,§c§l§kU§6§l§kL§e§l§kT§2§l§kI§a§l§kM§b§l§kA§3§l§kT§1§l§kE§r §6§l茶,KT_UltimateTea,INFUSION;DEZILSMARSHMALLOW,,,10,10,1xPraecantatio;1xSano;1xHerba;1xPermutatio,,,
NEWHORIZONS,附魔台,ENCHANTINGTABLE,NITOR;ALUMENTUM,,,0,0,15xPraecantatio;12xFabrico;9xCognitio;6xPotentia,,,
NEWHORIZONS,自动附魔台,AUTOENCHANTINGTABLE,ENCHANTINGTABLE,,,1,1,15xPraecantatio;12xFabrico;9xCognitio;6xPotentia,,,
NEWHORIZONS,熔岩晶体,LAVACRYSTAL,ENCHANTINGTABLE,,,0,0,15xIgnis;12xPraecantatio;9xVacuos;6xPerditio,,,
NEWHORIZONS,漆黑之门,PORTALDEEPDARK,PORTALMILLENIUM;ICHOR,,,32,32,27xVacuos;24xTempus;21xLuxuria;12xGula;9xSuperbia,,,
NEWHORIZONS,红心容器,REDHEARTCANISTER,REDHEART,,,1,1,15xMetallum;15xLucrum;12xSano;9xIgnis;6xMortuus;3xExanimis,,,
NEWHORIZONS,高级末影储罐,ENDERTANK,ENDERCHEST,,,0,0,15xMetallum;15xElectrum;12xMachina;9xIgnis;6xLucrum;3xSensus,,,
NEWHORIZONS,信标,BEACON,INFUSION,,,1,1,15xAlienis;12xPraecantatio;9xAuram;6xFames,,,
NEWHORIZONS,末影袋子,ENDERPOUCHE,ENDERTANK,,,0,0,15xLucrum;15xVitreus;12xMetallum;9xElectrum;6xMachina;3xAlienis,,,
NEWHORIZONS,黄心容器,YELLOWHEARTCANISTER,YELLOWHEART,,,2,1,15xMetallum;15xLucrum;12xSano;9xPraecantatio;6xMortuus;3xExanimis,,,
NEWHORIZONS,苔藓球,BALLOFMOSS,SILKYCRYSTAL;LAVACRYSTAL,,,0,0,15xSano;12xTerra;9xInstrumentum,,,
NEWHORIZONS,微型绿心,GREENHEART,YELLOWHEART,,,2,1,15xInfernus;12xLucrum;12xPraecantatio;9xSpiritus;6xFames;3xCorpus,,,
NEWHORIZONS,天使方块,ANGELBLOCK,MAGICALWOOD,,,0,0,15xAer;12xLucrum;9xIgnis;6xTerra,,,
NEWHORIZONS,微型红心,REDHEART,RUNICAUGMENTATION;BALLOFMOSS,,,0,0,15xIgnis;12xPraecantatio;9xSano;6xMortuus;3xExanimis,,,
NEWHORIZONS,精致珠宝,SILKYCRYSTAL,ENCHANTINGTABLE,,,0,0,15xPannus;2xLucrum;9xInstrumentum;6xAer;3xPraecantatio,,,
NEWHORIZONS,绿心容器,GREENHEARTCANISTER,GREENHEART,,,2,2,15xInfernus;15xMetallum;12xLucrum;12xSano;12xPraecantatio;9xSpiritus;6xFames;3xCorpus,,,
NEWHORIZONS,酿造台,BREWINGSTAND,,,,0,0,15xPraecantatio;15xFabrico;12xCognitio;12xPerditio;9xIgnis;6xTerra;3xAqua,,,
NEWHORIZONS,微型黄心,YELLOWHEART,REDHEART,,,0,0,15xMortuus;12xPraecantatio;9xExanimis;6xSano;3xIgnis,,,
NEWHORIZONS,祛魔台,DISENCHANTINGTABLE,ENCHANTINGTABLE,,,2,1,21xAlienis;18xPerditio;15xPraecantatio;12xFabrico;9xCognitio;6xPotentia,,,
NEWHORIZONS,錾制显赫之石,EMINENCESTONE,INFUSION,,,0,0,15xAlienis;12xSensus;9xTerra;6xAer,,,
NEWHORIZONS,幽魂护身符,GHOSTAMULET,ENCHANTINGTABLE;BREWINGSTAND,,,2,1,21xPotentia;18xAuram;15xInfernus;12xLucrum;12xPraecantatio;9xSpiritus;6xAlienis;3xCorpus,,,
NEWHORIZONS,Dezil的棉花糖,DEZILSMARSHMALLOW,INFUSION,,,4,4,15xAlienis;12xPraecantatio;9xSuperbia;6xSano;3xPotentia,,,
NEWHORIZONS,炽焰之啄颅剑,SFSWORD,INFUSION,,,1,1,8xAuram;8xCorpus;8xExanimis;8xMetallum;8xMortuus,,,
NEWHORIZONS,传送门:深渊世界,PORTALMILLENIUM,EMINENCESTONE;OCULUS,,,1,1,15xAlienis;12xSensus;9xTerra,,,
NEWHORIZONS,行李箱,LUGGAGE,ENDERCHEST,,,1,1,15xAlienis;15xSensus;12xIter;9xPraecantatio;6xFabrico;3xLucrum,,,
NEWHORIZONS,凋灵之骨,NECROTICBONE,ENTROPICPROCESSING;BALLOFMOSS;SILKYCRYSTAL;LAVACRYSTAL,,,1,1,15xExanimis;12xMortuus;9xSpiritus;6xVenenum,,,
NEWHORIZONS,高级末影箱子,ENDERCHEST,INFUSION,,,0,0,15xMetallum;15xElectrum;12xMachina;9xAlienis;6xLucrum;3xFabrico,,,
AUTOMAGY,红晶,REDCRYSTAL,REDSTONETHEORY,,REDCRYSTAL_AMP;REDCRYSTAL_DIM;REDCRYSTAL_DENSE,0,0,15xPraecantatio;12xMachina;9xPotentia;6xVitreus;3xPerditio,,,
AUTOMAGY,傀儡绑定铃铛,GOLEMLINKER,GOLEMINHIBITOR,INFUSION;UPGRADEORDER;GOLEMBELL,,0,0,8xOrdo;4xHumanus;4xSpiritus;4xInstrumentum,,,
AUTOMAGY,符文黑曜石:精灵,NETHERRUNE_WISP,DIMENSIONLURE,,,0,0,3xVinculum;3xAuram;3xIgnis,,,
AUTOMAGY,塞壬之饵,MOBLURE,NETHERMIND,INFUSION,,0,0,5xIgnis;5xCognitio;5xFames,,,
AUTOMAGY,异界之饵,DIMENSIONLURE,MOBLURE;ENTITYSIGNAL,INFUSION,,2,2,5xIgnis;5xAlienis;5xFames;5xIter;5xVinculum,,,
AUTOMAGY,注魔金,InfusedGoldGTNH,INFUSION;THAUMIUM,,,0,0,12xLucrum;9xPraecantatio;6xAer;3xMetallum,,,
AUTOMAGY,高级缸中节点,ADVNODEJAR,,NODEJAR;FOCUSWARDING;WARDEDARCANA,,0,0,7xAuram;4xLucrum;4xOrdo;4xIter,,,
AUTOMAGY,计数盒透镜,TALLYBLOCK_LENS,TALLYBLOCK,,,0,0,3xSensus;2xVacuos;2xPerfodio,,,
AUTOMAGY,符文黑曜石:恶魂,NETHERRUNE_GHAST,DIMENSIONLURE,,,0,0,3xVinculum;3xSpiritus;3xExanimis,,,
AUTOMAGY,符文黑曜石:蝙蝠,NETHERRUNE_BAT,DIMENSIONLURE,,,0,0,3xVinculum;3xBestia;3xIgnis,,,
AUTOMAGY,远程比较器,REMOTECOMPARATOR,REDCRYSTAL,,,0,0,15xPotentia;12xMachina;9xSensus;6xAer;3xPraecantatio,,,
AUTOMAGY,源质聚合器,ESSENTIALOCUSAGGREGATOR,ESSENTIALOCUS,MIRRORESSENTIA;JARVOID;INFUSION,,0,0,5xPraecantatio;5xLimus;5xIter;5xTenebrae,,,
AUTOMAGY,聚合魔镜,MIRRORINPUT,,MIRROR;VOIDMETAL;REMOTECOMPARATOR;INFUSION,,0,0,4xIter;2xAlienis;2xTenebrae;2xSensus,,,
AUTOMAGY,弱化红晶,REDCRYSTAL_DIM,REDCRYSTAL,,,0,0,1xPotentia;1xMachina;1xVitreus;2xPerditio,,,
AUTOMAGY,镜像红晶,REDCRYSTAL_MIRRORBOUND,REDCRYSTAL_RES,MIRROR,,0,0,15xIter;12xPotentia;9xTenebrae;6xTerra;3xPraecantatio,,,
AUTOMAGY,渴饮储罐,THIRSTYTANK,GREEDYCHEST,,,0,0,8xFames;5xAqua;3xVacuos;3xPermutatio,,,
AUTOMAGY,易物箱子,EAGERCHEST,AVARICIOUS;ENCHANTEDPAPER,,,0,0,5xPermutatio;3xVacuos;3xHumanus,,,
AUTOMAGY,符石:汲奶,THIRSTYTANK_GLYPH_BOVINE,THIRSTYTANK_GLYPH,ENTITYSIGNAL,,0,0,2xFames;2xAqua;3xBestia;3xMeto,,,
AUTOMAGY,符文黑曜石:光明,NETHERRUNE_LIGHT,NETHERMIND,,,0,0,9xLux;6xSensus,,,
AUTOMAGY,饕餮之口,HUNGRYMAW,HUNGRYCHEST;FOCUSPORTABLEHOLE,,,0,0,5xFames;3xVacuos;3xTenebrae;3xPermutatio,,,
AUTOMAGY,炼金锅炉,ALCHEMYBOILER,,DISTILESSENTIA,,0,0,2xPraecantatio;5xAqua;2xLimus;3xIgnis,,,
AUTOMAGY,生物感应器,ENTITYSIGNAL,CRYSTALBRAIN,INFUSION,,0,0,10xTerra;5xSensus;5xVictus;3xBestia;3xSpiritus,1xitem.crystalBrain@3,,
AUTOMAGY,符文黑曜石:史莱姆,NETHERRUNE_SLIME,DIMENSIONLURE,,,0,0,3xVinculum;3xLimus;3xIgnis,,,
AUTOMAGY,符文黑曜石:僵尸,NETHERRUNE_ZOMBIE,DIMENSIONLURE,TALLOW,,0,0,3xVinculum;3xLucrum;3xCognitio,,,
AUTOMAGY,灵魂之石,XPSTONE,AMNESIASTONE,,,1,1,2xCognitio;2xTerra;2xPerditio;2xPermutatio,,,
AUTOMAGY,贪婪箱子,GREEDYCHEST,HUNGRYCHEST,,,0,0,5xLucrum;3xVacuos;3xPermutatio,,,
AUTOMAGY,傀儡工作台,GOLEMWORKBENCH,ENCHANTEDPAPER,COREEMPTY;INFUSION,,0,0,8xFabrico;3xOrdo;5xHumanus;5xSpiritus,,,
AUTOMAGY,符文黑曜石:灵魂,NETHERRUNE_SOUL,NETHERMIND,,,0,0,9xSpiritus;3xVinculum;3xTerra;3xPerditio,,,
AUTOMAGY,分发魔镜,MIRRORMULTIDEST,MIRRORINPUT;INVENTARIUM_DELIVERY,INFUSION,,0,0,2xIter;2xAlienis;2xTenebrae;2xCognitio,,,
AUTOMAGY,影裂指环,ENDERDISJUNCTION,AVARICIOUS,INFUSION,,0,0,4xPerditio;5xVinculum;3xAlienis,,,
AUTOMAGY,供与求,INVENTARIUM_DELIVERY,INVENTARIUM,GOLEMLINKER;GOLEMINHIBITOR;NITORLIGHT;INFUSION,,0,0,5xLucrum;3xHumanus;5xCognitio;3xSpiritus;3xOrdo,,,
AUTOMAGY,魔力裂片,SLIVERS,,,,0,0,,,,
AUTOMAGY,垂钓附魔,ENCHANT_FISHING,,INFUSIONENCHANTMENT,,0,0,3xAqua;3xMeto;2xPraecantatio,,,
AUTOMAGY,符文黑曜石:迅捷,NETHERRUNE_CELERITY,NETHERMIND,GREEDYCHEST,,0,0,9xAlienis;6xIter;3xPermutatio,,,
AUTOMAGY,渴饮符石,THIRSTYTANK_GLYPH,THIRSTYTANK,AVARICIOUS,,0,0,3xFames;3xAqua;2xMachina,,,
AUTOMAGY,水晶之脑,CRYSTALBRAIN,REMOTECOMPARATOR,,,1,1,5xCognitio;1xAqua;1xAer;1xOrdo;5xVitreus;1xIgnis;1xTerra;1xPerditio,,,
AUTOMAGY,毒菇汤,VISHROOMSOUP,,,,0,0,1xCognitio;1xAlienis;1xPraecantatio,1xitem.foodstuff@0;1xtile.blockFluidVishroom@0,,
AUTOMAGY,闪耀琥珀方块,NITORLIGHT,,NITOR,,0,0,12xLux;9xIgnis;6xAer,,,
AUTOMAGY,库存管理,INVENTARIUM,CRYSTALBRAIN;TALLYBLOCK,VISPOWER;INFUSION,INVENTARIUM_EXTRA,0,0,5xSensus;5xCognitio;5xOrdo,1xitem.crystalBrain@4,,
AUTOMAGY,记录之眼,INVENTARIUM_POINTER,INVENTARIUM,,,0,0,5xSensus;3xVitreus;3xVacuos,,,
AUTOMAGY,共鸣红晶,REDCRYSTAL_RES,,REDCRYSTAL,,0,0,15xPotentia;12xMachina;9xVitreus;6xAer;3xPraecantatio,,,
AUTOMAGY,工作台升级,GOLEMWORKBENCH_UPGRADE,GOLEMWORKBENCH,UPGRADEAIR;UPGRADEEARTH;UPGRADEFIRE;UPGRADEWATER;UPGRADEORDER;UPGRADEENTROPY,,0,0,5xFabrico;1xHumanus;1xSpiritus,,,
AUTOMAGY,法杖核心:合成,FOCUSCRAFTING,,FOCUSFIRE,,0,0,15xFabrico;12xPraecantatio;9xInstrumentum;6xTerra,,,
AUTOMAGY,附魔纸,ENCHANTEDPAPER,GREEDYCHEST,,,0,0,5xOrdo;3xCognitio;3xPraecantatio,,,
AUTOMAGY,饕餮手镜,AUTOHANDMIRROR,FINICALMAW,MIRRORHAND,,0,0,8xFames;8xOrdo;5xPermutatio,,,
AUTOMAGY,红石学,REDSTONETHEORY,,,,0,0,,,,
AUTOMAGY,符文黑曜石:骷髅,NETHERRUNE_SKELETON,DIMENSIONLURE,,,0,0,3xVinculum;3xMortuus;3xTelum,,,
