Ore Name,ItemStack,Item ID,Display Name,Wildcard
arrowGtPlasticInfusedAir,1xgt.metaitem.02@26540,gregtech:gt.metaitem.02,轻质风之魔晶箭,false
arrowGtPlasticInfusedEarth,1xgt.metaitem.02@26542,gregtech:gt.metaitem.02,轻质地之魔晶箭,false
arrowGtPlasticInfusedEntropy,1xgt.metaitem.02@26544,gregtech:gt.metaitem.02,轻质混沌魔晶箭,false
arrowGtPlasticInfusedFire,1xgt.metaitem.02@26541,gregtech:gt.metaitem.02,轻质火之魔晶箭,false
arrowGtPlasticInfusedGold,1xgt.metaitem.02@26323,gregtech:gt.metaitem.02,轻质注魔金箭,false
arrowGtPlasticInfusedOrder,1xgt.metaitem.02@26545,gregtech:gt.metaitem.02,轻质秩序魔晶箭,false
arrowGtPlasticInfusedWater,1xgt.metaitem.02@26543,gregtech:gt.metaitem.02,轻质水之魔晶箭,false
arrowGtPlasticInvar,1xgt.metaitem.02@26302,gregtech:gt.metaitem.02,轻质殷钢箭,false
arrowGtPlasticIridium,1xgt.metaitem.02@26084,gregtech:gt.metaitem.02,轻质铱箭,false
arrowGtPlasticIron,1xgt.metaitem.02@26032,gregtech:gt.metaitem.02,轻质铁箭,false
arrowGtPlasticIronMagnetic,1xgt.metaitem.02@26354,gregtech:gt.metaitem.02,轻质磁化铁箭,false
arrowGtPlasticIronWood,1xgt.metaitem.02@26338,gregtech:gt.metaitem.02,轻质铁木箭,false
arrowGtPlasticJade,1xgt.metaitem.02@26537,gregtech:gt.metaitem.02,轻质玉箭,false
arrowGtPlasticJasper,1xgt.metaitem.02@26511,gregtech:gt.metaitem.02,轻质碧玉箭,false
arrowGtPlasticKanthal,1xgt.metaitem.02@26312,gregtech:gt.metaitem.02,轻质坎塔尔合金箭,false
arrowGtPlasticKnightmetal,1xgt.metaitem.02@26362,gregtech:gt.metaitem.02,轻质骑士金属箭,false
arrowGtPlasticLead,1xgt.metaitem.02@26089,gregtech:gt.metaitem.02,轻质铅箭,false
arrowGtPlasticLedox,1xgt.metaitem.02@26390,gregtech:gt.metaitem.02,轻质深铅箭,false
arrowGtPlasticLivingrock,1xgt.metaitem.02@26204,gregtech:gt.metaitem.02,轻质活石箭,false
arrowGtPlasticLivingwood,1xgt.metaitem.02@26206,gregtech:gt.metaitem.02,轻质活木箭,false
arrowGtPlasticMagnalium,1xgt.metaitem.02@26313,gregtech:gt.metaitem.02,轻质镁铝合金箭,false
arrowGtPlasticMagnetohydrodynamicallyConstrainedStarMatter,1xgt.metaitem.02@26583,gregtech:gt.metaitem.02,轻质磁流体约束恒星物质箭,false
arrowGtPlasticManasteel,1xgt.metaitem.02@26201,gregtech:gt.metaitem.02,轻质魔钢箭,false
arrowGtPlasticManganese,1xgt.metaitem.02@26031,gregtech:gt.metaitem.02,轻质锰箭,false
arrowGtPlasticManyullyn,1xgt.metaitem.02@26386,gregtech:gt.metaitem.02,轻质玛玉灵箭,false
arrowGtPlasticMarble,1xgt.metaitem.02@26845,gregtech:gt.metaitem.02,轻质大理石箭,false
arrowGtPlasticMelodicAlloy,1xgt.metaitem.02@26404,gregtech:gt.metaitem.02,轻质旋律合金箭,false
arrowGtPlasticMeteoricIron,1xgt.metaitem.02@26340,gregtech:gt.metaitem.02,轻质陨铁箭,false
arrowGtPlasticMeteoricSteel,1xgt.metaitem.02@26341,gregtech:gt.metaitem.02,轻质陨钢箭,false
arrowGtPlasticMithril,1xgt.metaitem.02@26331,gregtech:gt.metaitem.02,轻质秘银箭,false
arrowGtPlasticMolybdenum,1xgt.metaitem.02@26048,gregtech:gt.metaitem.02,轻质钼箭,false
arrowGtPlasticMysteriousCrystal,1xgt.metaitem.02@26398,gregtech:gt.metaitem.02,轻质神秘水晶箭,false
arrowGtPlasticMytryl,1xgt.metaitem.02@26387,gregtech:gt.metaitem.02,轻质深空秘银箭,false
arrowGtPlasticNaquadah,1xgt.metaitem.02@26324,gregtech:gt.metaitem.02,轻质硅岩箭,false
arrowGtPlasticNaquadahAlloy,1xgt.metaitem.02@26325,gregtech:gt.metaitem.02,轻质硅岩合金箭,false
arrowGtPlasticNaquadahEnriched,1xgt.metaitem.02@26326,gregtech:gt.metaitem.02,轻质富集硅岩箭,false
arrowGtPlasticNaquadria,1xgt.metaitem.02@26327,gregtech:gt.metaitem.02,轻质超能硅岩箭,false
arrowGtPlasticNeodymium,1xgt.metaitem.02@26067,gregtech:gt.metaitem.02,轻质钕箭,false
arrowGtPlasticNeodymiumMagnetic,1xgt.metaitem.02@26356,gregtech:gt.metaitem.02,轻质磁化钕箭,false
arrowGtPlasticNetherQuartz,1xgt.metaitem.02@26522,gregtech:gt.metaitem.02,轻质下界石英箭,false
arrowGtPlasticNetherStar,1xgt.metaitem.02@26506,gregtech:gt.metaitem.02,轻质下界之星箭,false
arrowGtPlasticNeutronium,1xgt.metaitem.02@26129,gregtech:gt.metaitem.02,轻质中子箭,false
arrowGtPlasticNichrome,1xgt.metaitem.02@26311,gregtech:gt.metaitem.02,轻质镍铬箭,false
arrowGtPlasticNickel,1xgt.metaitem.02@26034,gregtech:gt.metaitem.02,轻质镍箭,false
arrowGtPlasticNickelZincFerrite,1xgt.metaitem.02@26613,gregtech:gt.metaitem.02,轻质镍锌铁氧体箭,false
arrowGtPlasticOlivine,1xgt.metaitem.02@26505,gregtech:gt.metaitem.02,轻质橄榄石箭,false
arrowGtPlasticOpal,1xgt.metaitem.02@26510,gregtech:gt.metaitem.02,轻质蛋白石箭,false
arrowGtPlasticOrichalcum,1xgt.metaitem.02@26966,gregtech:gt.metaitem.02,轻质山铜箭,false
arrowGtPlasticOriharukon,1xgt.metaitem.02@26393,gregtech:gt.metaitem.02,轻质山铜箭,false
arrowGtPlasticOsmiridium,1xgt.metaitem.02@26317,gregtech:gt.metaitem.02,轻质铱锇合金箭,false
arrowGtPlasticOsmium,1xgt.metaitem.02@26083,gregtech:gt.metaitem.02,轻质锇箭,false
arrowGtPlasticPalladium,1xgt.metaitem.02@26052,gregtech:gt.metaitem.02,轻质钯箭,false
arrowGtPlasticPigIron,1xgt.metaitem.02@26307,gregtech:gt.metaitem.02,轻质生铁箭,false
arrowGtPlasticPlastic,1xgt.metaitem.02@26874,gregtech:gt.metaitem.02,轻质聚乙烯箭,false
arrowGtPlasticPlatinum,1xgt.metaitem.02@26085,gregtech:gt.metaitem.02,轻质铂箭,false
arrowGtPlasticPlutonium,1xgt.metaitem.02@26100,gregtech:gt.metaitem.02,轻质钚-239箭,false
arrowGtPlasticPlutonium241,1xgt.metaitem.02@26101,gregtech:gt.metaitem.02,轻质钚-241箭,false
arrowGtPlasticPolybenzimidazole,1xgt.metaitem.02@26599,gregtech:gt.metaitem.02,轻质聚苯并咪唑箭,false
arrowGtPlasticPolycaprolactam,1xgt.metaitem.02@26472,gregtech:gt.metaitem.02,轻质聚己内酰胺箭,false
arrowGtPlasticPolyphenyleneSulfide,1xgt.metaitem.02@26631,gregtech:gt.metaitem.02,轻质聚苯硫醚箭,false
arrowGtPlasticPolystyrene,1xgt.metaitem.02@26636,gregtech:gt.metaitem.02,轻质聚苯乙烯箭,false
arrowGtPlasticPolytetrafluoroethylene,1xgt.metaitem.02@26473,gregtech:gt.metaitem.02,轻质聚四氟乙烯箭,false
arrowGtPlasticPolyvinylChloride,1xgt.metaitem.02@26649,gregtech:gt.metaitem.02,轻质聚氯乙烯箭,false
arrowGtPlasticPulsatingIron,1xgt.metaitem.02@26378,gregtech:gt.metaitem.02,轻质脉冲铁箭,false
arrowGtPlasticQuantium,1xgt.metaitem.02@26391,gregtech:gt.metaitem.02,轻质量子锭箭,false
arrowGtPlasticRealgar,1xgt.metaitem.02@26913,gregtech:gt.metaitem.02,轻质雄黄箭,false
arrowGtPlasticRedSteel,1xgt.metaitem.02@26348,gregtech:gt.metaitem.02,轻质红钢箭,false
arrowGtPlasticRedstoneAlloy,1xgt.metaitem.02@26381,gregtech:gt.metaitem.02,轻质红石合金箭,false
arrowGtPlasticReinforced,1xgt.metaitem.02@26383,gregtech:gt.metaitem.02,轻质强化金属箭,false
arrowGtPlasticRoseGold,1xgt.metaitem.02@26351,gregtech:gt.metaitem.02,轻质玫瑰金箭,false
arrowGtPlasticRubber,1xgt.metaitem.02@26880,gregtech:gt.metaitem.02,轻质橡胶箭,false
arrowGtPlasticRubracium,1xgt.metaitem.02@26488,gregtech:gt.metaitem.02,轻质褐铜箭,false
arrowGtPlasticRuby,1xgt.metaitem.02@26502,gregtech:gt.metaitem.02,轻质红宝石箭,false
arrowGtPlasticSamariumMagnetic,1xgt.metaitem.02@26399,gregtech:gt.metaitem.02,轻质磁化钐箭,false
arrowGtPlasticSapphire,1xgt.metaitem.02@26503,gregtech:gt.metaitem.02,轻质蓝宝石箭,false
arrowGtPlasticShadow,1xgt.metaitem.02@26368,gregtech:gt.metaitem.02,轻质暗影箭,false
arrowGtPlasticShadowIron,1xgt.metaitem.02@26336,gregtech:gt.metaitem.02,轻质暗影铁箭,false
arrowGtPlasticShadowSteel,1xgt.metaitem.02@26337,gregtech:gt.metaitem.02,轻质暗影钢箭,false
arrowGtPlasticSilicone,1xgt.metaitem.02@26471,gregtech:gt.metaitem.02,轻质硅橡胶箭,false
arrowGtPlasticSilver,1xgt.metaitem.02@26054,gregtech:gt.metaitem.02,轻质银箭,false
arrowGtPlasticSoularium,1xgt.metaitem.02@26379,gregtech:gt.metaitem.02,轻质魂金箭,false
arrowGtPlasticSpaceTime,1xgt.metaitem.02@26588,gregtech:gt.metaitem.02,轻质时空箭,false
arrowGtPlasticStainlessSteel,1xgt.metaitem.02@26306,gregtech:gt.metaitem.02,轻质不锈钢箭,false
arrowGtPlasticSteel,1xgt.metaitem.02@26305,gregtech:gt.metaitem.02,轻质钢箭,false
arrowGtPlasticSteelMagnetic,1xgt.metaitem.02@26355,gregtech:gt.metaitem.02,轻质磁化钢箭,false
arrowGtPlasticSteeleaf,1xgt.metaitem.02@26339,gregtech:gt.metaitem.02,轻质钢叶箭,false
arrowGtPlasticStellarAlloy,1xgt.metaitem.02@26405,gregtech:gt.metaitem.02,轻质恒星合金箭,false
arrowGtPlasticSterlingSilver,1xgt.metaitem.02@26350,gregtech:gt.metaitem.02,轻质标准纯银箭,false
arrowGtPlasticStone,1xgt.metaitem.02@26299,gregtech:gt.metaitem.02,轻质石箭,false
arrowGtPlasticStyreneButadieneRubber,1xgt.metaitem.02@26635,gregtech:gt.metaitem.02,轻质丁苯橡胶箭,false
arrowGtPlasticSunnarium,1xgt.metaitem.02@26318,gregtech:gt.metaitem.02,轻质阳光化合物箭,false
arrowGtPlasticTPVAlloy,1xgt.metaitem.02@26576,gregtech:gt.metaitem.02,轻质钛铂钒合金箭,false
arrowGtPlasticTanzanite,1xgt.metaitem.02@26508,gregtech:gt.metaitem.02,轻质坦桑石箭,false
arrowGtPlasticTengamAttuned,1xgt.metaitem.02@26112,gregtech:gt.metaitem.02,轻质谐镃箭,false
arrowGtPlasticTengamPurified,1xgt.metaitem.02@26111,gregtech:gt.metaitem.02,轻质纯镃箭,false
arrowGtPlasticTerrasteel,1xgt.metaitem.02@26202,gregtech:gt.metaitem.02,轻质泰拉钢箭,false
arrowGtPlasticThaumium,1xgt.metaitem.02@26330,gregtech:gt.metaitem.02,轻质神秘锭箭,false
arrowGtPlasticThorium,1xgt.metaitem.02@26096,gregtech:gt.metaitem.02,轻质钍箭,false
arrowGtPlasticTinAlloy,1xgt.metaitem.02@26363,gregtech:gt.metaitem.02,轻质锡铁合金箭,false
arrowGtPlasticTitanium,1xgt.metaitem.02@26028,gregtech:gt.metaitem.02,轻质钛箭,false
arrowGtPlasticTopaz,1xgt.metaitem.02@26507,gregtech:gt.metaitem.02,轻质黄玉箭,false
arrowGtPlasticTrinium,1xgt.metaitem.02@26868,gregtech:gt.metaitem.02,轻质三元金属箭,false
arrowGtPlasticTritanium,1xgt.metaitem.02@26329,gregtech:gt.metaitem.02,轻质三钛箭,false
arrowGtPlasticTungsten,1xgt.metaitem.02@26081,gregtech:gt.metaitem.02,轻质钨箭,false
arrowGtPlasticTungstenCarbide,1xgt.metaitem.02@26370,gregtech:gt.metaitem.02,轻质碳化钨箭,false
arrowGtPlasticTungstenSteel,1xgt.metaitem.02@26316,gregtech:gt.metaitem.02,轻质钨钢箭,false
arrowGtPlasticUltimet,1xgt.metaitem.02@26344,gregtech:gt.metaitem.02,轻质哈氏合金箭,false
arrowGtPlasticUniversium,1xgt.metaitem.02@26139,gregtech:gt.metaitem.02,轻质宇宙素箭,false
arrowGtPlasticUranium,1xgt.metaitem.02@26098,gregtech:gt.metaitem.02,轻质铀-238箭,false
arrowGtPlasticUranium235,1xgt.metaitem.02@26097,gregtech:gt.metaitem.02,轻质铀-235箭,false
arrowGtPlasticVanadiumSteel,1xgt.metaitem.02@26371,gregtech:gt.metaitem.02,轻质钒钢箭,false
arrowGtPlasticVibrantAlloy,1xgt.metaitem.02@26367,gregtech:gt.metaitem.02,轻质脉冲合金箭,false
arrowGtPlasticVinteum,1xgt.metaitem.02@26529,gregtech:gt.metaitem.02,轻质温特姆箭,false
arrowGtPlasticVividAlloy,1xgt.metaitem.02@26408,gregtech:gt.metaitem.02,轻质生动合金箭,false
arrowGtPlasticVoid,1xgt.metaitem.02@26970,gregtech:gt.metaitem.02,轻质虚空锭箭,false
arrowGtPlasticVulcanite,1xgt.metaitem.02@26489,gregtech:gt.metaitem.02,轻质胶木箭,false
arrowGtPlasticVyroxeres,1xgt.metaitem.02@26951,gregtech:gt.metaitem.02,轻质幽冥剧毒结晶箭,false
arrowGtPlasticWhiteDwarfMatter,1xgt.metaitem.02@26585,gregtech:gt.metaitem.02,轻质白矮星物质箭,false
arrowGtPlasticWood,1xgt.metaitem.02@26809,gregtech:gt.metaitem.02,轻质木箭,false
arrowGtPlasticWoodSealed,1xgt.metaitem.02@26889,gregtech:gt.metaitem.02,轻质蜡封木箭,false
arrowGtPlasticWroughtIron,1xgt.metaitem.02@26304,gregtech:gt.metaitem.02,轻质锻铁箭,false
arrowGtWoodAdamantium,1xgt.metaitem.02@25319,gregtech:gt.metaitem.02,精金箭,false
arrowGtWoodAlduorite,1xgt.metaitem.02@25485,gregtech:gt.metaitem.02,神秘蓝金箭,false
arrowGtWoodAluminium,1xgt.metaitem.02@25019,gregtech:gt.metaitem.02,铝箭,false
arrowGtWoodAlumite,1xgt.metaitem.02@25400,gregtech:gt.metaitem.02,耐酸铝箭,false
arrowGtWoodAmber,1xgt.metaitem.02@25514,gregtech:gt.metaitem.02,琥珀箭,false
arrowGtWoodAmethyst,1xgt.metaitem.02@25509,gregtech:gt.metaitem.02,紫水晶箭,false
arrowGtWoodAnyBronze,1xgt.metaitem.02@25300,gregtech:gt.metaitem.02,青铜箭,false
arrowGtWoodAnyIron,1xgt.metaitem.02@25032,gregtech:gt.metaitem.02,铁箭,false
arrowGtWoodAnyIron,1xgt.metaitem.02@25304,gregtech:gt.metaitem.02,锻铁箭,false
arrowGtWoodAnyIron,1xgt.metaitem.02@25307,gregtech:gt.metaitem.02,生铁箭,false
arrowGtWoodAnyRubber,1xgt.metaitem.02@25471,gregtech:gt.metaitem.02,硅橡胶箭,false
arrowGtWoodAnyRubber,1xgt.metaitem.02@25635,gregtech:gt.metaitem.02,丁苯橡胶箭,false
arrowGtWoodAnyRubber,1xgt.metaitem.02@25880,gregtech:gt.metaitem.02,橡胶箭,false
arrowGtWoodAnySyntheticRubber,1xgt.metaitem.02@25471,gregtech:gt.metaitem.02,硅橡胶箭,false
arrowGtWoodAnySyntheticRubber,1xgt.metaitem.02@25635,gregtech:gt.metaitem.02,丁苯橡胶箭,false
arrowGtWoodArdite,1xgt.metaitem.02@25382,gregtech:gt.metaitem.02,阿迪特箭,false
arrowGtWoodAstralSilver,1xgt.metaitem.02@25333,gregtech:gt.metaitem.02,星辰银箭,false
arrowGtWoodBasalt,1xgt.metaitem.02@25844,gregtech:gt.metaitem.02,玄武岩箭,false
arrowGtWoodBeryllium,1xgt.metaitem.02@25008,gregtech:gt.metaitem.02,铍箭,false
arrowGtWoodBismuth,1xgt.metaitem.02@25090,gregtech:gt.metaitem.02,铋箭,false
arrowGtWoodBismuthBronze,1xgt.metaitem.02@25353,gregtech:gt.metaitem.02,铋青铜箭,false
arrowGtWoodBlackBronze,1xgt.metaitem.02@25352,gregtech:gt.metaitem.02,黑青铜箭,false
arrowGtWoodBlackDwarfMatter,1xgt.metaitem.02@25586,gregtech:gt.metaitem.02,黑矮星物质箭,false
arrowGtWoodBlackPlutonium,1xgt.metaitem.02@25388,gregtech:gt.metaitem.02,黑钚箭,false
arrowGtWoodBlackSteel,1xgt.metaitem.02@25334,gregtech:gt.metaitem.02,黑钢箭,false
arrowGtWoodBlaze,1xgt.metaitem.02@25801,gregtech:gt.metaitem.02,烈焰箭,false
arrowGtWoodBloodInfusedIron,1xgt.metaitem.02@25977,gregtech:gt.metaitem.02,注血铁箭,false
arrowGtWoodBlueSteel,1xgt.metaitem.02@25349,gregtech:gt.metaitem.02,蓝钢箭,false
arrowGtWoodBlueTopaz,1xgt.metaitem.02@25513,gregtech:gt.metaitem.02,蓝黄玉箭,false
arrowGtWoodBrass,1xgt.metaitem.02@25301,gregtech:gt.metaitem.02,黄铜箭,false
arrowGtWoodBronze,1xgt.metaitem.02@25300,gregtech:gt.metaitem.02,青铜箭,false
arrowGtWoodCallistoIce,1xgt.metaitem.02@25389,gregtech:gt.metaitem.02,木卫四冰箭,false
arrowGtWoodCarbon,1xgt.metaitem.02@25010,gregtech:gt.metaitem.02,碳箭,false
arrowGtWoodCertusQuartz,1xgt.metaitem.02@25516,gregtech:gt.metaitem.02,赛特斯石英箭,false
arrowGtWoodCeruclase,1xgt.metaitem.02@25952,gregtech:gt.metaitem.02,暗影秘银箭,false
arrowGtWoodChrome,1xgt.metaitem.02@25030,gregtech:gt.metaitem.02,铬箭,false
arrowGtWoodChrysotile,1xgt.metaitem.02@25912,gregtech:gt.metaitem.02,石棉箭,false
arrowGtWoodCobalt,1xgt.metaitem.02@25033,gregtech:gt.metaitem.02,钴箭,false
arrowGtWoodCobaltBrass,1xgt.metaitem.02@25343,gregtech:gt.metaitem.02,钴黄铜箭,false
arrowGtWoodConductiveIron,1xgt.metaitem.02@25369,gregtech:gt.metaitem.02,导电铁箭,false
arrowGtWoodConstructionFoam,1xgt.metaitem.02@25854,gregtech:gt.metaitem.02,建筑泡沫箭,false
arrowGtWoodCosmicNeutronium,1xgt.metaitem.02@25982,gregtech:gt.metaitem.02,宇宙中子态素箭,false
arrowGtWoodCrudeSteel,1xgt.metaitem.02@25402,gregtech:gt.metaitem.02,复合粘土箭,false
arrowGtWoodCrystallineAlloy,1xgt.metaitem.02@25403,gregtech:gt.metaitem.02,晶化合金箭,false
arrowGtWoodCrystallinePinkSlime,1xgt.metaitem.02@25406,gregtech:gt.metaitem.02,晶化粉红史莱姆箭,false
arrowGtWoodCupronickel,1xgt.metaitem.02@25310,gregtech:gt.metaitem.02,白铜箭,false
arrowGtWoodDamascusSteel,1xgt.metaitem.02@25335,gregtech:gt.metaitem.02,大马士革钢箭,false
arrowGtWoodDarkIron,1xgt.metaitem.02@25342,gregtech:gt.metaitem.02,玄铁箭,false
arrowGtWoodDarkSteel,1xgt.metaitem.02@25364,gregtech:gt.metaitem.02,玄钢箭,false
arrowGtWoodDeepIron,1xgt.metaitem.02@25829,gregtech:gt.metaitem.02,深渊铁箭,false
arrowGtWoodDesh,1xgt.metaitem.02@25884,gregtech:gt.metaitem.02,戴斯箭,false
arrowGtWoodDiamond,1xgt.metaitem.02@25500,gregtech:gt.metaitem.02,钻石箭,false
arrowGtWoodDraconium,1xgt.metaitem.02@25975,gregtech:gt.metaitem.02,龙锭箭,false
arrowGtWoodDraconiumAwakened,1xgt.metaitem.02@25976,gregtech:gt.metaitem.02,觉醒龙锭箭,false
arrowGtWoodDreamwood,1xgt.metaitem.02@25207,gregtech:gt.metaitem.02,梦之木箭,false
arrowGtWoodDuralumin,1xgt.metaitem.02@25392,gregtech:gt.metaitem.02,硬铝箭,false
arrowGtWoodDuranium,1xgt.metaitem.02@25328,gregtech:gt.metaitem.02,铿铀箭,false
arrowGtWoodElectricalSteel,1xgt.metaitem.02@25365,gregtech:gt.metaitem.02,磁钢箭,false
arrowGtWoodElectrum,1xgt.metaitem.02@25303,gregtech:gt.metaitem.02,琥珀金箭,false
arrowGtWoodElectrumFlux,1xgt.metaitem.02@25320,gregtech:gt.metaitem.02,通流琥珀金箭,false
arrowGtWoodElvenElementium,1xgt.metaitem.02@25203,gregtech:gt.metaitem.02,源质钢箭,false
arrowGtWoodEmerald,1xgt.metaitem.02@25501,gregtech:gt.metaitem.02,绿宝石箭,false
arrowGtWoodEndSteel,1xgt.metaitem.02@25401,gregtech:gt.metaitem.02,末影钢箭,false
arrowGtWoodEnderium,1xgt.metaitem.02@25321,gregtech:gt.metaitem.02,末影锭箭,false
arrowGtWoodEnderiumBase,1xgt.metaitem.02@25380,gregtech:gt.metaitem.02,末影粗胚箭,false
arrowGtWoodEnergeticAlloy,1xgt.metaitem.02@25366,gregtech:gt.metaitem.02,充能合金箭,false
arrowGtWoodEnergeticSilver,1xgt.metaitem.02@25407,gregtech:gt.metaitem.02,充能银箭,false
arrowGtWoodEnhancedGalgadorian,1xgt.metaitem.02@25385,gregtech:gt.metaitem.02,强化混合晶锭箭,false
arrowGtWoodEpoxid,1xgt.metaitem.02@25470,gregtech:gt.metaitem.02,环氧树脂箭,false
arrowGtWoodEpoxidFiberReinforced,1xgt.metaitem.02@25610,gregtech:gt.metaitem.02,纤维强化的环氧树脂箭,false
arrowGtWoodEternity,1xgt.metaitem.02@25141,gregtech:gt.metaitem.02,永恒箭,false
arrowGtWoodFierySteel,1xgt.metaitem.02@25346,gregtech:gt.metaitem.02,炽热钢箭,false
arrowGtWoodFirestone,1xgt.metaitem.02@25347,gregtech:gt.metaitem.02,火石箭,false
arrowGtWoodFlerovium_GT5U,1xgt.metaitem.02@25984,gregtech:gt.metaitem.02,鈇箭,false
arrowGtWoodFlint,1xgt.metaitem.02@25802,gregtech:gt.metaitem.02,燧石箭,false
arrowGtWoodForce,1xgt.metaitem.02@25521,gregtech:gt.metaitem.02,力量箭,false
arrowGtWoodGaiaSpirit,1xgt.metaitem.02@25205,gregtech:gt.metaitem.02,盖亚之魂箭,false
arrowGtWoodGalgadorian,1xgt.metaitem.02@25384,gregtech:gt.metaitem.02,混合晶锭箭,false
arrowGtWoodGarnetRed,1xgt.metaitem.02@25527,gregtech:gt.metaitem.02,红石榴石箭,false
arrowGtWoodGarnetYellow,1xgt.metaitem.02@25528,gregtech:gt.metaitem.02,黄石榴石箭,false
arrowGtWoodGold,1xgt.metaitem.02@25086,gregtech:gt.metaitem.02,金箭,false
arrowGtWoodGraniteBlack,1xgt.metaitem.02@25849,gregtech:gt.metaitem.02,黑花岗岩箭,false
arrowGtWoodGraniteRed,1xgt.metaitem.02@25850,gregtech:gt.metaitem.02,红花岗岩箭,false
arrowGtWoodGraphene,1xgt.metaitem.02@25819,gregtech:gt.metaitem.02,石墨烯箭,false
arrowGtWoodGraphite,1xgt.metaitem.02@25865,gregtech:gt.metaitem.02,石墨箭,false
arrowGtWoodGreenSapphire,1xgt.metaitem.02@25504,gregtech:gt.metaitem.02,绿色蓝宝石箭,false
arrowGtWoodHSSE,1xgt.metaitem.02@25373,gregtech:gt.metaitem.02,高速钢-E箭,false
arrowGtWoodHSSG,1xgt.metaitem.02@25372,gregtech:gt.metaitem.02,高速钢-G箭,false
arrowGtWoodHSSS,1xgt.metaitem.02@25374,gregtech:gt.metaitem.02,高速钢-S箭,false
arrowGtWoodHeeEndium,1xgt.metaitem.02@25770,gregtech:gt.metaitem.02,终末锭箭,false
arrowGtWoodIchorium,1xgt.metaitem.02@25978,gregtech:gt.metaitem.02,灵宝箭,false
arrowGtWoodInfinity,1xgt.metaitem.02@25397,gregtech:gt.metaitem.02,无尽箭,false
arrowGtWoodInfinityCatalyst,1xgt.metaitem.02@25394,gregtech:gt.metaitem.02,无尽催化剂箭,false
arrowGtWoodInfusedAir,1xgt.metaitem.02@25540,gregtech:gt.metaitem.02,风之魔晶箭,false
arrowGtWoodInfusedEarth,1xgt.metaitem.02@25542,gregtech:gt.metaitem.02,地之魔晶箭,false
arrowGtWoodInfusedEntropy,1xgt.metaitem.02@25544,gregtech:gt.metaitem.02,混沌魔晶箭,false
arrowGtWoodInfusedFire,1xgt.metaitem.02@25541,gregtech:gt.metaitem.02,火之魔晶箭,false
arrowGtWoodInfusedGold,1xgt.metaitem.02@25323,gregtech:gt.metaitem.02,注魔金箭,false
arrowGtWoodInfusedOrder,1xgt.metaitem.02@25545,gregtech:gt.metaitem.02,秩序魔晶箭,false
arrowGtWoodInfusedWater,1xgt.metaitem.02@25543,gregtech:gt.metaitem.02,水之魔晶箭,false
