Name,ID,Has Item,Mod,Class,Display Name
ae2fc:large_ingredient_buffer,469,true,null,com.glodblock.github.common.block.BlockLargeIngredientBuffer,大型原材料缓存仓
ae2fc:oc_pattern_editor,470,true,null,com.glodblock.github.common.block.BlockOCPatternEditor,OC样板编辑器
ae2fc:walrus,471,true,null,com.glodblock.github.common.block.BlockWalrus,海象
ae2stuff:Encoder,472,true,null,net.bdew.ae2stuff.machines.encoder.BlockEncoder$,样板编码台
ae2stuff:Grower,473,true,null,net.bdew.ae2stuff.machines.grower.BlockGrower$,晶体催生仓
ae2stuff:Inscriber,474,true,null,net.bdew.ae2stuff.machines.inscriber.BlockInscriber$,高级压印器
ae2stuff:Wireless,475,true,null,net.bdew.ae2stuff.machines.wireless.BlockWireless$,无线接入器
AFSU:AFSU,476,true,null,xbony2.afsu.blocks.AFSUBlock,AFSU
alchgrate:alchgrate,477,true,null,com.technicianlp.chestgrate.BlockChestGrate,炼金格栅
amazingtrophies:trophy,478,true,null,glowredman.amazingtrophies.trophy.BlockTrophy,未知奖杯
BuildCraft|Core:eternalSpring,479,true,null,buildcraft.core.BlockSpring,水泉
BuildCraft|Core:buildToolBlock,480,true,null,buildcraft.core.BlockBuildTool,工具方块
BuildCraft|Core:engineBlock,481,true,null,buildcraft.core.BlockEngine,红石引擎
BuildCraft|Core:markerBlock,482,true,null,buildcraft.core.BlockMarker,地标
BuildCraft|Core:pathMarkerBlock,483,true,null,buildcraft.core.BlockPathMarker,路径标
BuildCraft|Energy:blockOil,484,true,null,buildcraft.core.lib.block.BlockBuildCraftFluid,石油
BuildCraft|Energy:blockFuel,485,true,null,buildcraft.core.lib.block.BlockBuildCraftFluid,燃油
BuildCraft|Energy:blockRedPlasma,486,true,null,buildcraft.core.lib.block.BlockBuildCraftFluid,红色等离子体方块
battlegear2:flagpole,487,true,null,mods.battlegear2.heraldry.BlockFlagPole,橡木旗杆
ForgeMultipart:block,488,false,null,codechicken.multipart.BlockMultipart,null
Thaumcraft:blockFluxGoo,489,true,null,thaumcraft.common.blocks.BlockFluxGoo,咒波粘浆
Thaumcraft:blockFluxGas,490,true,null,thaumcraft.common.blocks.BlockFluxGas,咒波瓦斯
Thaumcraft:blockFluidPure,491,true,null,thaumcraft.common.blocks.BlockFluidPure,净化之水
Thaumcraft:blockFluidDeath,492,true,null,thaumcraft.common.blocks.BlockFluidDeath,死亡之水
Thaumcraft:blockCustomOre,493,true,null,thaumcraft.common.blocks.BlockCustomOre,朱砂矿石
Thaumcraft:blockMagicalLog,494,true,null,thaumcraft.common.blocks.BlockMagicalLog,宏伟之木原木
Thaumcraft:blockMagicalLeaves,495,true,null,thaumcraft.common.blocks.BlockMagicalLeaves,宏伟之木树叶
Thaumcraft:blockCustomPlant,496,true,null,thaumcraft.common.blocks.BlockCustomPlant,宏伟之木树苗
Thaumcraft:blockTaint,497,true,null,thaumcraft.common.blocks.BlockTaint,陈年污点
Thaumcraft:blockTaintFibres,498,true,null,thaumcraft.common.blocks.BlockTaintFibres,腐化草丛
Thaumcraft:blockCosmeticOpaque,499,true,null,thaumcraft.common.blocks.BlockCosmeticOpaque,琥珀方块
Thaumcraft:blockCosmeticSolid,500,true,null,thaumcraft.common.blocks.BlockCosmeticSolid,黑曜石图腾
Thaumcraft:blockCrystal,501,true,null,thaumcraft.common.blocks.BlockCrystal,风之魔晶
Thaumcraft:blockTube,502,true,null,thaumcraft.common.blocks.BlockTube,源质管道
Thaumcraft:blockMetalDevice,503,true,null,thaumcraft.common.blocks.BlockMetalDevice,坩埚
Thaumcraft:blockWoodenDevice,504,true,null,thaumcraft.common.blocks.BlockWoodenDevice,奥术风箱
Thaumcraft:blockStoneDevice,505,true,null,thaumcraft.common.blocks.BlockStoneDevice,炼金炉
Thaumcraft:blockMirror,506,true,null,thaumcraft.common.blocks.BlockMirror,魔镜
Thaumcraft:blockTable,507,true,null,thaumcraft.common.blocks.BlockTable,台桌
Thaumcraft:blockChestHungry,508,true,null,thaumcraft.common.blocks.BlockChestHungry,饕餮箱子
Thaumcraft:blockArcaneDoor,509,true,null,thaumcraft.common.blocks.BlockArcaneDoor,奥能之扉
Thaumcraft:blockLifter,510,true,null,thaumcraft.common.blocks.BlockLifter,奥术悬浮台
Thaumcraft:blockMagicBox,511,true,null,thaumcraft.common.blocks.BlockMagicBox,奥法之盒
Thaumcraft:blockAlchemyFurnace,512,true,null,thaumcraft.common.blocks.BlockAlchemyFurnace,荒古炼金炉
Thaumcraft:blockJar,513,true,null,thaumcraft.common.blocks.BlockJar,源质罐子
Thaumcraft:blockCandle,514,true,null,thaumcraft.common.blocks.BlockCandle,白色油脂蜡烛
Thaumcraft:blockEldritch,515,true,null,thaumcraft.common.blocks.BlockEldritch,邪术祭坛
Thaumcraft:blockAiry,516,true,null,makeo.gadomancy.common.blocks.BlockNode,灵气节点
Thaumcraft:blockManaPod,517,true,null,thaumcraft.common.blocks.BlockManaPod,法力荚茎
Thaumcraft:blockArcaneFurnace,518,true,null,thaumcraft.common.blocks.BlockArcaneFurnace,炼狱熔炉
Thaumcraft:blockWarded,519,true,null,thaumcraft.common.blocks.BlockWarded,tile.blockWarded.name
Thaumcraft:blockHole,520,true,null,thaumcraft.common.blocks.BlockHole,隙间
Thaumcraft:blockPortalEldritch,521,true,null,thaumcraft.common.blocks.BlockEldritchPortal,邪术传送门
Thaumcraft:blockEssentiaReservoir,522,true,null,thaumcraft.common.blocks.BlockEssentiaReservoir,源质库
Thaumcraft:blockEldritchNothing,523,true,null,thaumcraft.common.blocks.BlockEldritchNothing,tile.blockPortalNothing.name
Thaumcraft:blockStairsArcaneStone,524,true,null,thaumcraft.common.blocks.BlockCosmeticStairs,奥术楼梯
Thaumcraft:blockStairsGreatwood,525,true,null,thaumcraft.common.blocks.BlockCosmeticStairs,宏伟之木楼梯
Thaumcraft:blockStairsSilverwood,526,true,null,thaumcraft.common.blocks.BlockCosmeticStairs,银树楼梯
Thaumcraft:blockStairsEldritch,527,true,null,thaumcraft.common.blocks.BlockCosmeticStairs,荒古楼梯
Thaumcraft:blockCosmeticSlabWood,528,true,null,thaumcraft.common.blocks.BlockCosmeticWoodSlab,宏伟之木台阶
Thaumcraft:blockCosmeticSlabStone,529,true,null,thaumcraft.common.blocks.BlockCosmeticStoneSlab,奥术台阶
Thaumcraft:blockCosmeticDoubleSlabWood,530,true,null,thaumcraft.common.blocks.BlockCosmeticWoodSlab,木台阶
Thaumcraft:blockCosmeticDoubleSlabStone,531,true,null,thaumcraft.common.blocks.BlockCosmeticStoneSlab,石头台阶
Thaumcraft:blockLootUrn,532,true,null,thaumcraft.common.blocks.BlockLoot,古旧之瓮
Thaumcraft:blockLootCrate,533,true,null,thaumcraft.common.blocks.BlockLoot,废弃箱子
ExtraUtilities:chestMini,534,true,null,com.rwtema.extrautils.tileentity.chests.BlockMiniChest,迷你箱
ExtraUtilities:chestFull,535,true,null,com.rwtema.extrautils.tileentity.chests.BlockFullChest,微型箱
ExtraUtilities:enderCollector,536,true,null,com.rwtema.extrautils.tileentity.endercollector.BlockEnderCollector,末影收集器
ExtraUtilities:endConstructor,537,true,null,com.rwtema.extrautils.tileentity.enderconstructor.BlockEnderConstructor,QED(量子放射解码器Quantum Emission Decompiler)
ExtraUtilities:endMarker,538,true,null,com.rwtema.extrautils.tileentity.enderquarry.BlockEnderMarkers,末影路标
ExtraUtilities:curtains,539,true,null,com.rwtema.extrautils.block.BlockCurtain,黑幕布帘
ExtraUtilities:angelBlock,540,true,null,com.rwtema.extrautils.block.BlockAngelBlock,天使方块
ExtraUtilities:budoff,541,true,null,com.rwtema.extrautils.block.BlockBUD,方块更新检测器
ExtraUtilities:chandelier,542,true,null,com.rwtema.extrautils.block.BlockChandelier,奢华吊顶灯
ExtraUtilities:decorativeBlock1,543,true,null,com.rwtema.extrautils.block.BlockDecoration,镶边石砖
ExtraUtilities:decorativeBlock2,544,true,null,com.rwtema.extrautils.block.BlockDecoration,增厚玻璃
ExtraUtilities:pureLove,545,true,null,com.rwtema.extrautils.block.BlockPureLove,Pure Love
ExtraUtilities:block_bedrockium,546,true,null,com.rwtema.extrautils.block.BlockBedrockium,基岩块
ExtraUtilities:datablock,547,true,null,com.rwtema.extrautils.block.BlockColorData,tile.extrautils:datablock.name
ExtraUtilities:colorStoneBrick,548,true,null,com.rwtema.extrautils.block.BlockColor,染色 石砖 (白色)
ExtraUtilities:colorWoodPlanks,549,true,null,com.rwtema.extrautils.block.BlockColor,染色 橡木木板 (白色)
ExtraUtilities:color_lightgem,550,true,null,com.rwtema.extrautils.block.BlockColor,染色 萤石 (白色)
ExtraUtilities:color_stone,551,true,null,com.rwtema.extrautils.block.BlockColor,染色 石头 (白色)
ExtraUtilities:color_quartzBlock,552,true,null,com.rwtema.extrautils.block.BlockColor,染色 石英块 (白色)
ExtraUtilities:color_hellsand,553,true,null,com.rwtema.extrautils.block.BlockColor,染色 灵魂沙 (白色)
ExtraUtilities:color_redstoneLight,554,true,null,com.rwtema.extrautils.block.BlockColor,染色 红石灯 (白色)
ExtraUtilities:color_brick,555,true,null,com.rwtema.extrautils.block.BlockColor,染色 砖块 (白色)
ExtraUtilities:color_stonebrick,556,true,null,com.rwtema.extrautils.block.BlockColor,染色 圆石 (白色)
ExtraUtilities:color_blockLapis,557,true,null,com.rwtema.extrautils.block.BlockColor,染色 青金石块 (白色)
ExtraUtilities:color_obsidian,558,true,null,com.rwtema.extrautils.block.BlockColor,染色 黑曜石 (白色)
ExtraUtilities:color_blockRedstone,559,true,null,com.rwtema.extrautils.block.BlockColor,染色 红石块 (白色)
ExtraUtilities:color_blockCoal,560,true,null,com.rwtema.extrautils.block.BlockColor,染色 煤炭块 (白色)
ExtraUtilities:cobblestone_compressed,561,true,null,com.rwtema.extrautils.block.BlockCobblestoneCompressed,压缩圆石
ExtraUtilities:conveyor,562,true,null,com.rwtema.extrautils.block.BlockConveyor,传送带
ExtraUtilities:filing,563,true,null,com.rwtema.extrautils.block.BlockFilingCabinet,文档柜
ExtraUtilities:greenscreen,564,true,null,com.rwtema.extrautils.block.BlockGreenScreen,苍雪之纯色光屏(白)
ExtraUtilities:trading_post,565,true,null,com.rwtema.extrautils.block.BlockTradingPost,贸易站
ExtraUtilities:sound_muffler,566,true,null,com.rwtema.extrautils.block.BlockSoundMuffler,消音器
ExtraUtilities:extractor_base,567,true,null,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferNode,传输节点(物品)
ExtraUtilities:extractor_base_remote,568,true,null,com.rwtema.extrautils.tileentity.transfernodes.BlockRetrievalNode,检索节点(物品)
ExtraUtilities:pipes,569,true,null,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferPipe,运输管道
ExtraUtilities:pipes.1,570,true,null,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferPipe,超越分配管道
ExtraUtilities:cursedearthside,571,true,null,com.rwtema.extrautils.block.BlockCursedEarth,诅咒之土
ExtraUtilities:trashcan,572,true,null,com.rwtema.extrautils.block.BlockTrashCan,垃圾桶
ExtraUtilities:spike_base,573,true,null,com.rwtema.extrautils.block.BlockSpike,铁锥
ExtraUtilities:spike_base_diamond,574,true,null,com.rwtema.extrautils.block.BlockSpikeDiamond,钻石锥刺
ExtraUtilities:spike_base_gold,575,true,null,com.rwtema.extrautils.block.BlockSpikeGold,黄金锥刺
ExtraUtilities:spike_base_wood,576,true,null,com.rwtema.extrautils.block.BlockSpikeWood,木质锥刺
ExtraUtilities:enderThermicPump,577,true,null,com.rwtema.extrautils.block.BlockEnderthermicPump,末影岩浆泵
ExtraUtilities:enderQuarry,578,true,null,com.rwtema.extrautils.tileentity.enderquarry.BlockEnderQuarry,末影采石场
ExtraUtilities:enderQuarryUpgrade,579,true,null,com.rwtema.extrautils.tileentity.enderquarry.BlockQuarryUpgrades,末影采石场升级基座
ExtraUtilities:timer,580,true,null,com.rwtema.extrautils.block.BlockTimer,红石钟
ExtraUtilities:magnumTorch,581,true,null,com.rwtema.extrautils.block.BlockMagnumTorch,卓越火炬
ExtraUtilities:drum,582,true,null,com.rwtema.extrautils.block.BlockDrum,筒
ExtraUtilities:generator,583,true,null,com.rwtema.extrautils.tileentity.generators.BlockGenerator,生存者发电机
ExtraUtilities:generator.8,584,true,null,com.rwtema.extrautils.tileentity.generators.BlockGenerator,生存者发电机
ExtraUtilities:generator.64,585,true,null,com.rwtema.extrautils.tileentity.generators.BlockGenerator,生存者发电机
ExtraUtilities:dark_portal,586,true,null,com.rwtema.extrautils.block.BlockPortal,漆黑之门
ExtraUtilities:etherealglass,587,true,null,com.rwtema.extrautils.block.BlockEtherealStone,天域玻璃
TConstruct:liquid.slime,588,true,null,tconstruct.blocks.slime.SlimeFluid,液态史莱姆
TConstruct:MeatBlock,589,true,null,tconstruct.world.blocks.MeatBlock,火腿块
TConstruct:WoolSlab1,590,true,null,tconstruct.blocks.SlabBase,淡灰色羊毛台阶
TConstruct:WoolSlab2,591,true,null,tconstruct.blocks.SlabBase,灰色羊毛台阶
TConstruct:trap.punji,592,true,null,tconstruct.blocks.traps.Punji,尖竹钉
TConstruct:trap.barricade.oak,593,true,null,tconstruct.blocks.traps.BarricadeBlock,橡木篱笆
TConstruct:trap.barricade.spruce,594,true,null,tconstruct.blocks.traps.BarricadeBlock,云杉木篱笆
TConstruct:trap.barricade.birch,595,true,null,tconstruct.blocks.traps.BarricadeBlock,白桦木篱笆
TConstruct:trap.barricade.jungle,596,true,null,tconstruct.blocks.traps.BarricadeBlock,丛林木篱笆
TConstruct:explosive.slime,597,true,null,tconstruct.world.blocks.SlimeExplosive,SDX粘性炸药
TConstruct:slime.gel,598,true,null,tconstruct.blocks.slime.SlimeGel,蓝色凝固史莱姆块
TConstruct:slime.grass,599,true,null,tconstruct.blocks.slime.SlimeGrass,史莱姆草方块
TConstruct:slime.grass.tall,600,true,null,tconstruct.blocks.slime.SlimeTallGrass,史莱姆草
TConstruct:slime.leaves,601,true,null,tconstruct.blocks.slime.SlimeLeaves,史莱姆树叶
TConstruct:slime.sapling,602,true,null,tconstruct.blocks.slime.SlimeSapling,史莱姆树苗
TConstruct:slime.channel,603,true,null,tconstruct.world.blocks.ConveyorBase,史莱姆通道
TConstruct:blood.channel,604,true,null,tconstruct.world.blocks.ConveyorBase,血通道
TConstruct:slime.pad,605,true,null,tconstruct.world.blocks.SlimePad,弹跳板
TConstruct:decoration.stonetorch,606,true,null,tconstruct.world.blocks.StoneTorch,石柄火把
TConstruct:decoration.stoneladder,607,true,null,tconstruct.world.blocks.StoneLadder,石头梯子
TConstruct:decoration.multibrick,608,true,null,tconstruct.tools.blocks.MultiBrick,黑曜石砖块
TConstruct:decoration.multibrickfancy,609,true,null,tconstruct.tools.blocks.MultiBrickFancy,平滑黑曜石砖块
TConstruct:decoration.multibrickmetal,610,true,null,tconstruct.tools.blocks.MultiBrickMetal,耐酸铝砖块
TConstruct:ore.berries.one,611,true,null,tconstruct.world.blocks.OreberryBush,铁矿莓丛
TConstruct:ore.berries.two,612,true,null,tconstruct.world.blocks.OreberryBushEssence,铝矿莓丛
TConstruct:SearedBrick,613,true,null,tconstruct.smeltery.blocks.MetalOre,地狱岩碎片
TConstruct:GravelOre,614,true,null,tconstruct.world.blocks.GravelOre,铁矿砂砾
TConstruct:rail.wood,615,true,null,tconstruct.world.blocks.WoodRail,木轨道
TConstruct:MetalBlock,616,true,null,tconstruct.world.blocks.TMetalBlock,钴块
TConstruct:ToolStationBlock,617,true,null,tconstruct.tools.blocks.ToolStationBlock,工具组装台
TConstruct:ToolForgeBlock,618,true,null,tconstruct.tools.blocks.ToolForgeBlock,工具装配台
TConstruct:CraftingStation,619,true,null,tconstruct.tools.blocks.CraftingStationBlock,合成站
TConstruct:CraftingSlab,620,true,null,tconstruct.tools.blocks.CraftingSlab,合成站
TConstruct:FurnaceSlab,621,true,null,tconstruct.tools.blocks.FurnaceSlab,半砖熔炉
TConstruct:HeldItemBlock,622,true,null,tconstruct.tools.blocks.EquipBlock,煎锅
TConstruct:BattleSignBlock,623,true,null,tconstruct.tools.blocks.BattlesignBlock,战斗牌子
TConstruct:CraftedSoil,624,true,null,tconstruct.world.blocks.SoilBlock,黏滑泥泞
TConstruct:fluid.molten.iron,625,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融铁
TConstruct:fluid.molten.gold,626,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融金
TConstruct:fluid.molten.copper,627,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融铜
TConstruct:fluid.molten.tin,628,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融锡
TConstruct:fluid.molten.aluminum,629,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融铝
TConstruct:fluid.molten.cobalt,630,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融钴
TConstruct:fluid.molten.ardite,631,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融阿迪特
TConstruct:fluid.molten.bronze,632,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融青铜
TConstruct:fluid.molten.alubrass,633,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融铝黄铜
TConstruct:fluid.molten.manyullyn,634,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融玛玉灵
TConstruct:fluid.molten.alumite,635,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融耐酸铝
TConstruct:fluid.molten.obsidian,636,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融黑曜石
TConstruct:fluid.molten.steel,637,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融钢
TConstruct:fluid.molten.glass,638,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融玻璃
TConstruct:molten.stone,639,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融石头
TConstruct:molten.emerald,640,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融绿宝石
TConstruct:molten.quartz,641,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融下界石英
TConstruct:fluid.molten.nickel,642,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融镍
TConstruct:fluid.molten.lead,643,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融铅
TConstruct:fluid.molten.silver,644,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融银
TConstruct:fluid.molten.shiny,645,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融铂金
TConstruct:fluid.molten.invar,646,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融因瓦合金
TConstruct:fluid.molten.electrum,647,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融琥珀金
TConstruct:fluid.ender,648,true,null,tconstruct.smeltery.blocks.TConstructFluid,熔融末影珍珠
