Name,ID,Has Block,Mod,Class,Display Name
minecraft:egg,344,false,minecraft,net.minecraft.item.ItemEgg,鸡蛋
minecraft:compass,345,false,minecraft,net.minecraft.item.Item,指南针
minecraft:fishing_rod,346,false,minecraft,net.minecraft.item.ItemFishingRod,钓鱼竿
minecraft:clock,347,false,minecraft,net.minecraft.item.Item,时钟
minecraft:glowstone_dust,348,false,minecraft,net.minecraft.item.Item,萤石粉
minecraft:fish,349,false,minecraft,net.minecraft.item.ItemFishFood,生鱼
minecraft:cooked_fished,350,false,minecraft,net.minecraft.item.ItemFishFood,熟鱼
minecraft:dye,351,false,minecraft,net.minecraft.item.ItemDye,墨囊
minecraft:bone,352,false,minecraft,net.minecraft.item.Item,骨头
minecraft:sugar,353,false,minecraft,net.minecraft.item.Item,糖
minecraft:cake,354,false,minecraft,net.minecraft.item.ItemReed,蛋糕
minecraft:bed,355,false,minecraft,net.minecraft.item.ItemBed,床
minecraft:repeater,356,false,minecraft,net.minecraft.item.ItemReed,红石中继器
minecraft:cookie,357,false,minecraft,net.minecraft.item.ItemFood,曲奇
minecraft:filled_map,358,false,minecraft,net.minecraft.item.ItemMap,地图 #0
minecraft:shears,359,false,minecraft,net.minecraft.item.ItemShears,剪刀
minecraft:melon,360,false,minecraft,net.minecraft.item.ItemFood,西瓜
minecraft:pumpkin_seeds,361,false,minecraft,net.minecraft.item.ItemSeeds,南瓜种子
minecraft:melon_seeds,362,false,minecraft,net.minecraft.item.ItemSeeds,西瓜种子
minecraft:beef,363,false,minecraft,net.minecraft.item.ItemFood,生牛肉
minecraft:cooked_beef,364,false,minecraft,net.minecraft.item.ItemFood,牛排
minecraft:chicken,365,false,minecraft,net.minecraft.item.ItemFood,生鸡肉
minecraft:cooked_chicken,366,false,minecraft,net.minecraft.item.ItemFood,熟鸡肉
minecraft:rotten_flesh,367,false,minecraft,net.minecraft.item.ItemFood,腐肉
minecraft:ender_pearl,368,false,minecraft,net.minecraft.item.ItemEnderPearl,末影珍珠
minecraft:blaze_rod,369,false,minecraft,net.minecraft.item.Item,烈焰棒
minecraft:ghast_tear,370,false,minecraft,net.minecraft.item.Item,恶魂之泪
minecraft:gold_nugget,371,false,minecraft,net.minecraft.item.Item,金粒
minecraft:nether_wart,372,false,minecraft,net.minecraft.item.ItemSeeds,下界疣
minecraft:potion,373,false,minecraft,net.minecraft.item.ItemPotion,水瓶
minecraft:glass_bottle,374,false,minecraft,net.minecraft.item.ItemGlassBottle,玻璃瓶
minecraft:spider_eye,375,false,minecraft,net.minecraft.item.ItemFood,蜘蛛眼
minecraft:fermented_spider_eye,376,false,minecraft,net.minecraft.item.Item,发酵蛛眼
minecraft:blaze_powder,377,false,minecraft,net.minecraft.item.Item,烈焰粉
minecraft:magma_cream,378,false,minecraft,net.minecraft.item.Item,岩浆膏
minecraft:brewing_stand,379,false,minecraft,net.minecraft.item.ItemReed,酿造台
minecraft:cauldron,380,false,minecraft,net.minecraft.item.ItemReed,炼药锅
minecraft:ender_eye,381,false,minecraft,net.minecraft.item.ItemEnderEye,末影之眼
minecraft:speckled_melon,382,false,minecraft,net.minecraft.item.Item,闪烁的西瓜
minecraft:spawn_egg,383,false,minecraft,net.minecraft.item.ItemMonsterPlacer,刷怪蛋
minecraft:experience_bottle,384,false,minecraft,net.minecraft.item.ItemExpBottle,附魔之瓶
minecraft:fire_charge,385,false,minecraft,net.minecraft.item.ItemFireball,火焰弹
minecraft:writable_book,386,false,minecraft,net.minecraft.item.ItemWritableBook,书与笔
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook,成书
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item,绿宝石
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity,物品展示框
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed,花盆
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood,胡萝卜
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood,马铃薯
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood,烤马铃薯
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood,毒马铃薯
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap,空地图
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood,金萝卜
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull,骷髅头颅
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick,萝卜钓竿
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled,下界之星
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood,南瓜派
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework,烟花火箭
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge,烟火之星
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook,附魔书
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed,红石比较器
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item,下界砖块
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item,下界石英
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart,TNT车
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart,漏斗车
appliedenergistics2:tile.BlockDrive,409,true,appliedenergistics2,appeng.block.AEBaseItemBlock,ME驱动器
appliedenergistics2:tile.BlockChest,410,true,appliedenergistics2,appeng.block.AEBaseItemBlock,ME箱子
appliedenergistics2:tile.BlockInterface,411,true,appliedenergistics2,appeng.block.AEBaseItemBlock,ME接口
appliedenergistics2:tile.BlockCellWorkbench,412,true,appliedenergistics2,appeng.block.AEBaseItemBlock,元件工作台
appliedenergistics2:tile.BlockIOPort,413,true,appliedenergistics2,appeng.block.AEBaseItemBlock,ME-IO端口
appliedenergistics2:tile.BlockCondenser,414,true,appliedenergistics2,appeng.block.AEBaseItemBlock,物质聚合器
appliedenergistics2:tile.BlockEnergyAcceptor,415,true,appliedenergistics2,appeng.block.AEBaseItemBlock,能源接收器
appliedenergistics2:tile.BlockVibrationChamber,416,true,appliedenergistics2,appeng.block.AEBaseItemBlock,谐振仓
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item,铁马铠
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item,金马铠
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item,钻石马铠
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead,拴绳
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag,命名牌
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart,命令方块矿车
appliedenergistics2:tile.BlockQuartzGrowthAccelerator,423,true,appliedenergistics2,appeng.block.AEBaseItemBlock,晶体催生器
appliedenergistics2:tile.BlockEnergyCell,424,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable,能源元件
appliedenergistics2:tile.BlockDenseEnergyCell,425,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable,致密能源元件
appliedenergistics2:tile.BlockCreativeEnergyCell,426,true,appliedenergistics2,appeng.block.AEBaseItemBlock,Neutronium Energy Cell
appliedenergistics2:tile.BlockCraftingUnit,427,true,appliedenergistics2,appeng.block.AEBaseItemBlock,合成单元
appliedenergistics2:tile.BlockAdvancedCraftingUnit,428,true,appliedenergistics2,appeng.block.AEBaseItemBlock,64核并行处理单元
appliedenergistics2:tile.BlockCraftingStorage,429,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage,1k合成存储器
appliedenergistics2:tile.BlockAdvancedCraftingStorage,430,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage,256k合成存储器
appliedenergistics2:tile.BlockSingularityCraftingStorage,431,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage,奇点合成存储器
appliedenergistics2:tile.BlockCraftingMonitor,432,true,appliedenergistics2,appeng.block.AEBaseItemBlock,合成监控器
appliedenergistics2:tile.BlockMolecularAssembler,433,true,appliedenergistics2,appeng.block.AEBaseItemBlock,分子装配室
appliedenergistics2:tile.BlockLightDetector,434,true,appliedenergistics2,appeng.block.AEBaseItemBlock,光亮探测器
appliedenergistics2:tile.BlockPaint,435,true,appliedenergistics2,appeng.block.AEBaseItemBlock,tile.appliedenergistics2.BlockPaint.name
appliedenergistics2:tile.SkyStoneStairBlock,436,true,appliedenergistics2,net.minecraft.item.ItemBlock,陨石楼梯
appliedenergistics2:tile.SkyStoneBlockStairBlock,437,true,appliedenergistics2,net.minecraft.item.ItemBlock,陨石块楼梯
appliedenergistics2:tile.SkyStoneBrickStairBlock,438,true,appliedenergistics2,net.minecraft.item.ItemBlock,陨石石砖楼梯
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock,439,true,appliedenergistics2,net.minecraft.item.ItemBlock,陨石砖块楼梯
appliedenergistics2:tile.FluixStairBlock,440,true,appliedenergistics2,net.minecraft.item.ItemBlock,福鲁伊克斯楼梯
appliedenergistics2:tile.QuartzStairBlock,441,true,appliedenergistics2,net.minecraft.item.ItemBlock,赛特斯石英楼梯
appliedenergistics2:tile.ChiseledQuartzStairBlock,442,true,appliedenergistics2,net.minecraft.item.ItemBlock,錾制赛特斯石英楼梯
appliedenergistics2:tile.QuartzPillarStairBlock,443,true,appliedenergistics2,net.minecraft.item.ItemBlock,竖纹赛特斯石英楼梯
appliedenergistics2:tile.SkyStoneSlabBlock,444,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,陨石台阶
appliedenergistics2:tile.SkyStoneSlabBlock.double,445,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,陨石台阶
appliedenergistics2:tile.SkyStoneBlockSlabBlock,446,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,陨石块台阶
appliedenergistics2:tile.SkyStoneBlockSlabBlock.double,447,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,陨石块台阶
appliedenergistics2:tile.SkyStoneBrickSlabBlock,448,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,陨石石砖台阶
appliedenergistics2:tile.SkyStoneBrickSlabBlock.double,449,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,陨石石砖台阶
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock,450,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,陨石砖块台阶
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock.double,451,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,陨石砖块台阶
appliedenergistics2:tile.FluixSlabBlock,452,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,福鲁伊克斯台阶
appliedenergistics2:tile.FluixSlabBlock.double,453,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,福鲁伊克斯台阶
appliedenergistics2:tile.QuartzSlabBlock,454,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,赛特斯石英台阶
appliedenergistics2:tile.QuartzSlabBlock.double,455,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,赛特斯石英台阶
appliedenergistics2:tile.ChiseledQuartzSlabBlock,456,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,錾制赛特斯石英台阶
appliedenergistics2:tile.ChiseledQuartzSlabBlock.double,457,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,錾制赛特斯石英台阶
appliedenergistics2:tile.QuartzPillarSlabBlock,458,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,竖纹赛特斯石英台阶
appliedenergistics2:tile.QuartzPillarSlabBlock.double,459,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab,竖纹赛特斯石英台阶
ae2fc:certus_quartz_tank,460,true,ae2fc,com.glodblock.github.common.item.ItemCertusQuartzTank,赛特斯石英水槽
ae2fc:fluid_auto_filler,461,true,ae2fc,com.glodblock.github.common.item.FCBaseItemBlock,ME流体自动装填器
ae2fc:fluid_discretizer,462,true,ae2fc,com.glodblock.github.common.item.FCBaseItemBlock,ME流体离散器
ae2fc:level_maintainer,463,true,ae2fc,com.glodblock.github.common.item.FCBaseItemBlock,ME缓存指令器
ae2fc:fluid_pattern_encoder,464,true,ae2fc,appeng.block.AEBaseItemBlock,流体样板编码台
ae2fc:fluid_packet_decoder,465,true,ae2fc,com.glodblock.github.common.item.FCBaseItemBlock,ME流体封包解码器
ae2fc:fluid_interface,466,true,ae2fc,appeng.block.AEBaseItemBlock,ME二合一接口
ae2fc:ingredient_buffer,467,true,ae2fc,appeng.block.AEBaseItemBlock,原材料缓存仓
ae2fc:fluid_buffer,468,true,ae2fc,com.glodblock.github.common.item.FCBaseItemBlock,ME流体缓存器
ae2fc:large_ingredient_buffer,469,true,ae2fc,appeng.block.AEBaseItemBlock,大型原材料缓存仓
ae2fc:oc_pattern_editor,470,true,ae2fc,appeng.block.AEBaseItemBlock,OC样板编辑器
ae2fc:walrus,471,true,ae2fc,com.glodblock.github.common.item.BaseItemBlockContainer,海象
ae2stuff:Encoder,472,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData,样板编码台
ae2stuff:Grower,473,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData,晶体催生仓
ae2stuff:Inscriber,474,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData,高级压印器
ae2stuff:Wireless,475,true,ae2stuff,net.minecraft.item.ItemBlock,无线接入器
AFSU:AFSU,476,true,AFSU,xbony2.afsu.blocks.ItemBlockAFSU,AFSU
alchgrate:alchgrate,477,true,alchgrate,net.minecraft.item.ItemBlock,炼金格栅
amazingtrophies:trophy,478,true,amazingtrophies,glowredman.amazingtrophies.trophy.ItemBlockTrophy,未知奖杯
BuildCraft|Core:eternalSpring,479,true,BuildCraft|Core,buildcraft.core.ItemSpring,水泉
BuildCraft|Core:buildToolBlock,480,true,BuildCraft|Core,buildcraft.core.lib.items.ItemBlockBuildCraft,工具方块
BuildCraft|Core:engineBlock,481,true,BuildCraft|Core,buildcraft.core.lib.engines.ItemEngine,红石引擎
BuildCraft|Core:markerBlock,482,true,BuildCraft|Core,buildcraft.core.lib.items.ItemBlockBuildCraft,地标
BuildCraft|Core:pathMarkerBlock,483,true,BuildCraft|Core,buildcraft.core.lib.items.ItemBlockBuildCraft,路径标
BuildCraft|Energy:blockOil,484,true,BuildCraft|Energy,buildcraft.core.lib.items.ItemBlockBuildCraft,石油
BuildCraft|Energy:blockFuel,485,true,BuildCraft|Energy,buildcraft.core.lib.items.ItemBlockBuildCraft,燃油
BuildCraft|Energy:blockRedPlasma,486,true,BuildCraft|Energy,buildcraft.core.lib.items.ItemBlockBuildCraft,红色等离子体方块
battlegear2:flagpole,487,true,battlegear2,mods.battlegear2.heraldry.ItemBlockFlagPole,橡木旗杆
Thaumcraft:blockFluxGoo,489,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGooItem,咒波粘浆
Thaumcraft:blockFluxGas,490,true,Thaumcraft,thaumcraft.common.blocks.BlockFluxGasItem,咒波瓦斯
Thaumcraft:blockFluidPure,491,true,Thaumcraft,net.minecraft.item.ItemBlock,净化之水
Thaumcraft:blockFluidDeath,492,true,Thaumcraft,net.minecraft.item.ItemBlock,死亡之水
Thaumcraft:blockCustomOre,493,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomOreItem,朱砂矿石
Thaumcraft:blockMagicalLog,494,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLogItem,宏伟之木原木
Thaumcraft:blockMagicalLeaves,495,true,Thaumcraft,thaumcraft.common.blocks.BlockMagicalLeavesItem,宏伟之木树叶
Thaumcraft:blockCustomPlant,496,true,Thaumcraft,thaumcraft.common.blocks.BlockCustomPlantItem,宏伟之木树苗
Thaumcraft:blockTaint,497,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintItem,陈年污点
Thaumcraft:blockTaintFibres,498,true,Thaumcraft,thaumcraft.common.blocks.BlockTaintFibresItem,腐化草丛
Thaumcraft:blockCosmeticOpaque,499,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticOpaqueItem,琥珀方块
Thaumcraft:blockCosmeticSolid,500,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticSolidItem,黑曜石图腾
Thaumcraft:blockCrystal,501,true,Thaumcraft,thaumcraft.common.blocks.BlockCrystalItem,风之魔晶
Thaumcraft:blockTube,502,true,Thaumcraft,thaumcraft.common.blocks.BlockTubeItem,源质管道
Thaumcraft:blockMetalDevice,503,true,Thaumcraft,thaumcraft.common.blocks.BlockMetalDeviceItem,坩埚
Thaumcraft:blockWoodenDevice,504,true,Thaumcraft,thaumcraft.common.blocks.BlockWoodenDeviceItem,奥术风箱
Thaumcraft:blockStoneDevice,505,true,Thaumcraft,thaumcraft.common.blocks.BlockStoneDeviceItem,炼金炉
Thaumcraft:blockMirror,506,true,Thaumcraft,thaumcraft.common.blocks.BlockMirrorItem,魔镜
Thaumcraft:blockTable,507,true,Thaumcraft,thaumcraft.common.blocks.BlockTableItem,台桌
Thaumcraft:blockChestHungry,508,true,Thaumcraft,net.minecraft.item.ItemBlock,饕餮箱子
Thaumcraft:blockArcaneDoor,509,true,Thaumcraft,net.minecraft.item.ItemBlock,奥能之扉
Thaumcraft:blockLifter,510,true,Thaumcraft,net.minecraft.item.ItemBlock,奥术悬浮台
Thaumcraft:blockMagicBox,511,true,Thaumcraft,net.minecraft.item.ItemBlock,奥法之盒
Thaumcraft:blockAlchemyFurnace,512,true,Thaumcraft,net.minecraft.item.ItemBlock,荒古炼金炉
Thaumcraft:blockJar,513,true,Thaumcraft,thaumcraft.common.blocks.BlockJarItem,源质罐子
Thaumcraft:blockCandle,514,true,Thaumcraft,thaumcraft.common.blocks.BlockCandleItem,白色油脂蜡烛
Thaumcraft:blockEldritch,515,true,Thaumcraft,thaumcraft.common.blocks.BlockEldritchItem,邪术祭坛
Thaumcraft:blockAiry,516,true,Thaumcraft,thaumcraft.common.blocks.BlockAiryItem,灵气节点
Thaumcraft:blockManaPod,517,true,Thaumcraft,net.minecraft.item.ItemBlock,法力荚茎
Thaumcraft:blockArcaneFurnace,518,true,Thaumcraft,net.minecraft.item.ItemBlock,炼狱熔炉
Thaumcraft:blockWarded,519,true,Thaumcraft,net.minecraft.item.ItemBlock,tile.blockWarded.name
Thaumcraft:blockHole,520,true,Thaumcraft,net.minecraft.item.ItemBlock,隙间
Thaumcraft:blockPortalEldritch,521,true,Thaumcraft,net.minecraft.item.ItemBlock,邪术传送门
Thaumcraft:blockEssentiaReservoir,522,true,Thaumcraft,thaumcraft.common.blocks.BlockEssentiaReservoirItem,源质库
Thaumcraft:blockEldritchNothing,523,true,Thaumcraft,net.minecraft.item.ItemBlock,tile.blockPortalNothing.name
Thaumcraft:blockStairsArcaneStone,524,true,Thaumcraft,net.minecraft.item.ItemBlock,奥术楼梯
Thaumcraft:blockStairsGreatwood,525,true,Thaumcraft,net.minecraft.item.ItemBlock,宏伟之木楼梯
Thaumcraft:blockStairsSilverwood,526,true,Thaumcraft,net.minecraft.item.ItemBlock,银树楼梯
Thaumcraft:blockStairsEldritch,527,true,Thaumcraft,net.minecraft.item.ItemBlock,荒古楼梯
Thaumcraft:blockCosmeticSlabWood,528,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticWoodSlabItem,宏伟之木台阶
Thaumcraft:blockCosmeticSlabStone,529,true,Thaumcraft,thaumcraft.common.blocks.BlockCosmeticStoneSlabItem,奥术台阶
Thaumcraft:blockCosmeticDoubleSlabWood,530,true,Thaumcraft,net.minecraft.item.ItemBlock,木台阶
Thaumcraft:blockCosmeticDoubleSlabStone,531,true,Thaumcraft,net.minecraft.item.ItemBlock,石头台阶
Thaumcraft:blockLootUrn,532,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem,古旧之瓮
Thaumcraft:blockLootCrate,533,true,Thaumcraft,thaumcraft.common.blocks.BlockLootItem,废弃箱子
ExtraUtilities:chestMini,534,true,ExtraUtilities,net.minecraft.item.ItemBlock,迷你箱
ExtraUtilities:chestFull,535,true,ExtraUtilities,net.minecraft.item.ItemBlock,微型箱
ExtraUtilities:enderCollector,536,true,ExtraUtilities,net.minecraft.item.ItemBlock,末影收集器
